 	non	mi	aspetti	che	non	vengo	</S>
a8	0.00050667342	0.266765663	0.49406318	0.04937543	0.02309418	0.16509045129	0.001104437274
a31	0.00036116606	0.118165921867	0.622348713333	0.0750577733333	0.0175202372	0.165440899663	0.001105290068
a24	0.000320562573333	0.0400911138557	0.787707884444	0.0726844124444	0.00654230591267	0.0922733457877	0.000380367207167
a31	0.000281061545111	0.0140325051019	0.867133108148	0.0483176088148	0.00257636961689	0.0675319199592	0.000127402366422
a36	0.000114758195704	0.00499037660963	0.605920745583	0.0322265220049	0.0018195056723	0.354808514683	0.000119539105007
a31	4.08942778013e-05	0.00173459453554	0.524315958061	0.020962101735	0.00228902855743	0.450540690101	0.000116663538449
a39	0.000141325951834	0.000679151613847	0.50964238602	0.025154243245	0.00253155288581	0.461809648574	4.16306555297e-05
a8	0.000198224250611	0.000392555006616	0.184370938673	0.0167364358817	0.0027180770286	0.794033716191	0.00155003775111
a31	0.000115051285537	0.000614395208872	0.343357376224	0.0470721727606	0.00917718224287	0.59761284173	0.0020509969607
a29	0.00345292810385	0.00206918870296	0.397544010408	0.0828017609202	0.0108039887476	0.50263069691	0.0006974648539
a31	0.00496166116795	0.00989714256765	0.379468368469	0.125470646973	0.0105399469159	0.469413815303	0.000248464601967
a17	0.00227601515598	0.0123272995225	0.371037428023	0.114727298091	0.0102824643053	0.488724041434	0.000625470694656
</S>	0.00143943152799	0.00815854526125	0.186181821812	0.0587600376955	0.00591566115265	0.738422070717	0.00112243434733
