 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.41594675	0.5275489	0.0004826439835	0.020100576	0.0058627402	0.01526725115	0.0128362645	0.001239522365	0.0007153572
a28	0.581153976667	0.37136497	0.000177092005533	0.019230419088	0.003186846904	0.014529835819	0.00863513713	0.0011412891966	0.000580490664167
a31	0.647789925556	0.262551443333	0.000184738270544	0.0415450981173	0.00239977320533	0.0115345447087	0.03333684534	0.0004573617138	0.000200338648222
a8	0.402546425185	0.299545957778	0.000440121070181	0.137772306039	0.0214929742684	0.0909800035696	0.0446086601133	0.000900551177933	0.00171303507874
a31	0.348039718395	0.274783255926	0.000519907116727	0.14922094868	0.0488930514228	0.124818324523	0.0504799663711	0.00101694208264	0.00222789303725
a28	0.591491832798	0.189861553309	0.000295930807342	0.06979262356	0.0387349059476	0.0587248745077	0.0499525057237	0.000385378047547	0.000760379482693
a10	0.624990677599	0.157655742436	0.000646971344214	0.136797025187	0.0136100443559	0.0436508298359	0.0217146558412	0.000668415945849	0.000265614949174
a39	0.4066804092	0.291365924145	0.00227389971474	0.221154135062	0.00636368001863	0.0498493702786	0.0171319349471	0.00492431851528	0.000256338692058
a31	0.4865145864	0.308266578048	0.00230494299158	0.145901826354	0.00349093650621	0.0318837278262	0.0152972169824	0.00608426883843	0.000255939861353
a20	0.5073642888	0.364817386016	0.00124594911719	0.0759802784513	0.00180844946874	0.0227458336754	0.0155920136608	0.0100399377795	0.000405858237784
a31	0.4663349396	0.416887522005	0.000925857372397	0.0567200361504	0.00124770395625	0.0217802132251	0.0241976108869	0.0114463141598	0.000459797917261
a18	0.4632196132	0.436833334002	0.000839114157466	0.0386732403835	0.000869915585417	0.019413760075	0.027011566629	0.0122455742866	0.00089387011042
a41	0.4125048544	0.501989024667	0.00103627915249	0.0337929017945	0.000606616245139	0.0185831793583	0.0164856732097	0.0138110097622	0.00119043037014
a7	0.504138251467	0.446255121556	0.000902649927497	0.0235242675982	0.000271433151713	0.0103110641194	0.00706767650323	0.00690596085407	0.000623500516713
a38	0.485874230489	0.443481820519	0.00287386748583	0.0205062595327	0.0014490685039	0.0176213003731	0.00979282126774	0.017163885218	0.00123669136557
a10	0.48321975683	0.438477670173	0.00374841379528	0.0195308838442	0.00186007138797	0.0202882099577	0.0106504922559	0.020796322906	0.00142818352186
a31	0.66967948561	0.297524983391	0.00174729002676	0.00967612791473	0.00067173085699	0.0082531725859	0.0039050455033	0.008009578252	0.00053257932162
a46	0.58286010187	0.20951878113	0.0186784804706	0.0509826702716	0.00142531486	0.0379018222953	0.0205415720858	0.0596248678673	0.0184663849882
a31	0.567136840623	0.167808490377	0.0243964580135	0.0641806704772	0.00167424301517	0.0476396090679	0.0260474532366	0.0766535352524	0.0244626914827
a24	0.613776546874	0.291745830126	0.00872558032783	0.0248426622124	0.00057606322689	0.0168899129255	0.00907712165353	0.0259845714141	0.00838170164757
a28	0.564197115625	0.385246040042	0.0124142992426	0.0137393445041	0.00024540497563	0.00712486857517	0.00343207014451	0.010070345338	0.00353048798252
a24	0.619691521875	0.323804796681	0.0198546784142	0.016345222268	0.000290906788543	0.00866062085839	0.00141196029817	0.00793730661267	0.00200294797084
a15	0.630416923958	0.31657969556	0.0170323811381	0.017028503756	0.000301026244514	0.00934085488613	0.000746686556057	0.00731179153756	0.00124212500028
a24	0.638759141319	0.305070761853	0.019091465046	0.0166372129187	0.000310227273171	0.00946076456204	0.000539462298686	0.00884225517919	0.00128873910009
