 	sta	e	dorme	nel	letto	</S>
a33	0.0072944975	0.91219395	0.017666010382	1.76473707181e-06	0.00138725076061	0.0614565533125
a31	0.216572870167	0.612088821333	0.102125881461	3.4025807906e-06	0.00139453166654	0.0678145021042
a37	0.286098309722	0.244834693444	0.439587407154	2.77380590263e-06	0.000472881477847	0.0290039358657
a31	0.127495651574	0.379285146148	0.483064985718	9.27789985243e-07	0.000158527813096	0.00999478796623
a13	0.0710821124713	0.415612990814	0.509588458573	3.13607761681e-07	5.8231226512e-05	0.00365790971464
a20	0.0278927021038	0.147176066036	0.813650422858	2.54327421419e-05	0.00863488905317	0.00262047078411
a24	0.0190920440346	0.063016609012	0.901152510953	3.5400190614e-05	0.0141702113511	0.00253324991137
a28	0.0277019266782	0.037938663004	0.919122916984	6.3595263438e-05	0.012259360617	0.00291357828712
a31	0.0249935219261	0.356782221001	0.606382565961	7.13970330986e-05	0.008946387113	0.00282392139571
a35	0.025645661342	0.457467065334	0.39336111562	0.016591256343	0.0901720741117	0.0167628447652
a18	0.033273982114	0.227484136778	0.33105220854	0.0441994441143	0.184918401371	0.179071821588
a31	0.021847005038	0.471697302259	0.121945720847	0.0368347589701	0.129516713837	0.218158465529
a13	0.033228353346	0.493873886753	0.296738108282	0.0165962125887	0.082905814659	0.076657552343
a39	0.047040796782	0.234142838251	0.367238272761	0.0438068281962	0.183112561553	0.124658646281
a31	0.0493992899273	0.395071169417	0.171329992587	0.0485606061752	0.185241480518	0.150397437427
a21	0.0471505233091	0.390161408539	0.113268109196	0.0907008855015	0.291545873506	0.0671731851423
a31	0.120933291103	0.142233774246	0.0952993763987	0.104778330466	0.484904337835	0.0518509023808
</S>	0.203172025551	0.087589316123	0.101147858199	0.0524374281805	0.491727268917	0.0639261211904
