 	non	sapeva	dove	a	stare	</S>
a20	0.02089342514	0.002242841847	0.94524625	0.01666428675	0.013652222	0.00130101485
a31	0.0533261908067	0.000893575793667	0.92217465	0.0167744764167	0.00597476403333	0.000856353766667
a37	0.0658160957022	0.000437764844722	0.91620156	0.0150875367999	0.00210712220211	0.000349920461429
a38	0.0408344240007	0.000157443601741	0.927871376667	0.00921146892763	0.0213959135584	0.00052934637635
a31	0.0439527280002	6.70184169137e-05	0.916289372222	0.0100820526425	0.0288834923861	0.000725293278783
a41	0.0938272460001	0.00641497700197	0.644922920741	0.0402838298808	0.154733818662	0.0598171907129
a10	0.327337015333	0.011148087334	0.259804916914	0.0586701679603	0.258466902887	0.0845728882376
a20	0.351063103444	0.007522174778	0.111646942971	0.0342340209868	0.455653180962	0.0398805500792
a9	0.147051617815	0.00926600725933	0.041595776657	0.0291445723289	0.725018816987	0.0479231676931
</S>	0.100903086408	0.0129930206297	0.0218144458285	0.0358957936645	0.762230108493	0.0661635013465
