 	il	morto	si	piange	</S>
a20	0.00143275625	0.88031957	0.0101697155	0.10783916575	0.00023879519
a31	0.000926628863333	0.558469605667	0.0167578538333	0.42365449525	0.00019142915
a18	0.000605520518111	0.498629850889	0.0193930756111	0.48128435975	8.7175204e-05
a15	0.00021581267037	0.71957108363	0.035501953537	0.244676087917	3.50019233333e-05
a31	8.22693242567e-05	0.816285394543	0.0418233578457	0.141792064449	1.68705178311e-05
a15	0.000131674414886	0.600959513564	0.0533238259486	0.345554016626	3.09441626637e-05
a31	0.000152117864295	0.531127919905	0.0550106882162	0.413672928809	3.63487880879e-05
a29	0.000416634060765	0.507718009285	0.0257314163054	0.46608313287	5.0831381896e-05
a31	0.000541581460255	0.494239955745	0.0164344617685	0.488714977623	6.90189972987e-05
a0	0.00105733486009	0.489750824551	0.0132647019228	0.495173792541	0.000753338482433
a31	0.00133337783003	0.25502025082	0.0161808363076	0.726291697514	0.00117387114081
a13	0.00303645082001	0.176785124483	0.0175458367692	0.801328379171	0.00130425382694
a18	0.00810136540667	0.059214229237	0.0156788895897	0.895595853057	0.0214096656756
a41	0.0465575961356	0.020182775079	0.0116599260632	0.795227531019	0.126372157225
a31	0.0715578253785	0.014155472493	0.00654437642107	0.754971843673	0.152770455075
a18	0.0547987574595	0.0120108943877	0.00503269890702	0.855512481224	0.0726451226917
a31	0.12941939682	0.0142362000192	0.00419594940234	0.795242113741	0.0569063025639
a46	0.15998065094	0.0149602980231	0.00425773986745	0.730213041247	0.090588254188
a31	0.262790055647	0.0362446200244	0.00424925835582	0.592146257082	0.104569782729
a0	0.300142088549	0.0433284132881	0.00276797088527	0.541514045694	0.112247435576
a31	0.342113766183	0.027828344376	0.00225666258509	0.519011691898	0.108789479859
</S>	0.499818983091	0.033973877188	0.00161116587754	0.381122060949	0.0834738569295
