 	prima	di	andare	alla	scuola	</S>
a7	2.1220417625e-05	0.96385998	0.031284147	0.004313302635	0.00018072691795	0.000340571698
a11	5.07519809583e-05	0.640809793867	0.355689821	0.002676649735	0.000640157755983	0.000132763099
a43	0.00131896296032	0.215056203089	0.452466828333	0.002893668845	0.314592729652	0.0136716029107
a20	0.00314909928677	0.0816234242963	0.173731909111	0.00210224058167	0.705606989884	0.0337863556369
a31	0.00250217565059	0.0420319974321	0.401624814704	0.00324674712722	0.523086972728	0.0275073210123
a20	0.0106388197719	0.148767573144	0.485382944901	0.00908290950907	0.302564237009	0.0435635614708
a31	0.0133503503347	0.185631672381	0.5142952683	0.00915133653636	0.229162262003	0.0484091665436
a20	0.0236814325223	0.210373202127	0.5048830511	0.00727765054545	0.209671653668	0.0441130382345
a31	0.0271287407078	0.225745395042	0.477942932033	0.00655307758182	0.219930736223	0.0426991169948
a20	0.0353991517696	0.255935029347	0.465316815344	0.00500023546061	0.212765950408	0.0255828265816
a31	0.0381763223499	0.277257906449	0.232004819781	0.00428049160687	0.428116770136	0.0201636921939
</S>	0.019125408815	0.176870223224	0.22351497489	0.00221004618344	0.567551785068	0.010727546097
