 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	1.5494894585e-05	0.573350575	0.3126617015	9.2406630385e-07	5.53519601775e-05	0.0796413154235	0.034029462	0.0001800326915	6.51259215e-05
a31	1.7026324195e-05	0.319595438333	0.521291153833	1.50853546795e-06	6.15269377258e-05	0.107136641808	0.0479902753333	0.00383969281383	6.67250758333e-05
a46	0.000178631830398	0.223301416111	0.654577704611	1.74277670893e-05	5.11211269086e-05	0.0664876796027	0.0494970451111	0.00496454577794	0.000924417078944
a8	0.000337210743466	0.259698628704	0.676873778204	2.31337429631e-05	5.28279343029e-05	0.0267237496342	0.0333413208704	0.00167921002265	0.00127010679298
a20	0.000230993938822	0.383949836235	0.591680636068	8.7851869877e-06	2.91315422143e-05	0.0102927437281	0.0127443532301	0.00057408275765	0.000489424256807
a31	8.90967036722e-05	0.613616605412	0.377953829889	3.01708572524e-06	9.8749306411e-06	0.0035257570927	0.00444486708337	0.000193614944317	0.000163300295456
a20	0.000671265900956	0.563421118471	0.43224072783	5.68615323776e-06	6.2397693367e-06	0.0017457165309	0.00177522231446	7.9050367439e-05	5.49509122587e-05
a13	0.00236255406699	0.42076658949	0.56463954261	2.41909397459e-05	5.64216277789e-05	0.00882025024363	0.00210358372482	0.00120054504348	2.63302108196e-05
a14	0.00230876078566	0.62811820983	0.354237404203	2.57691187753e-05	7.0493793793e-05	0.0113291434145	0.00228006196161	0.00161380210116	1.63429825299e-05
a0	0.00278757462522	0.737207149943	0.245357924734	0.000281202429785	0.000297742469131	0.0102674118048	0.00191588924054	0.00186730372039	1.77566351e-05
a31	0.00292328399665	0.821761636648	0.161047982111	0.000366256590559	0.000373200875649	0.00925802985493	0.00215882991351	0.00209225824013	1.845037579e-05
a37	0.00383328462046	0.783293912216	0.192610581237	0.000890274277483	0.000445256014489	0.0139390738716	0.0024087217045	0.00255260041338	2.62726486867e-05
a35	0.00686198254015	0.714053017405	0.232342987079	0.00174605269249	0.000875918658163	0.0291110666239	0.00718093356817	0.00737818413779	0.000449837081229
a17	0.00795764984672	0.784743572468	0.12605029036	0.00172272336416	0.00160048645272	0.0538144555413	0.0107794728561	0.0125011750459	0.000830149977076
a31	0.00559799055187	0.862950067489	0.06191212622	0.00103384119303	0.00143536751407	0.0484585129871	0.0076648662187	0.0104102322486	0.000537027948192
a15	0.00490647645359	0.86466937583	0.08887827684	0.00135435000265	0.00101452456785	0.0268977921357	0.00516535943957	0.00687059948287	0.000243283181897
a31	0.0046759613106	0.86546094861	0.0986970609467	0.00146118645078	0.000874242188841	0.0197915815452	0.00390213301319	0.00499257422762	0.000144354076899
a46	0.0386559649296	0.67105302287	0.0579040789822	0.0204514058668	0.0104094470292	0.107652238015	0.0290556707711	0.0480383643092	0.0167798501152
a35	0.0502594678765	0.599735800957	0.0469326996607	0.0268313656889	0.0138031831431	0.140234468005	0.0371426636904	0.0624566605364	0.0226036808717
a20	0.0296219048588	0.766491780319	0.0319250598869	0.0121153442963	0.00668793231437	0.096815881335	0.0168477313301	0.0293868402788	0.0101075005572
a31	0.0224678370253	0.82479657344	0.025376301129	0.00716011722228	0.00410085777115	0.079199853765	0.0110027273767	0.0202284740929	0.0056672680654
a17	0.0240107897474	0.801849791147	0.057501451543	0.00849567053094	0.00405224879008	0.065522544575	0.0133057460589	0.0228064516976	0.00245534030147
a20	0.0260585065825	0.769606830382	0.0807221548477	0.00912840869365	0.00437070553003	0.0716592158583	0.013840229753	0.0230849030325	0.00152910339049
a8	0.0143764731942	0.798656476794	0.0540693966159	0.00482039608122	0.00456189144334	0.0774971562861	0.0168532363177	0.0229332628108	0.00623178192016
a23	0.0138365030647	0.794111778931	0.0354302272053	0.00548093112707	0.00678226914778	0.086552189762	0.0188090470059	0.0245629672703	0.0144340866401
a46	0.0148277340216	0.834836122977	0.0251068190684	0.00649842914236	0.00711635438259	0.066495445254	0.0105632345686	0.0157750697568	0.0187807872134
a8	0.0143069266739	0.851553350992	0.0205906170228	0.00632147854745	0.0066565177942	0.0591654347513	0.0082209978562	0.0134775045856	0.0197071914045
a31	0.0088398651713	0.888319036997	0.0213697923409	0.00387514095044	0.00413916225823	0.0385517602504	0.00675346775207	0.0152615585285	0.0128902148348
a17	0.00656588900377	0.906367108999	0.031255754447	0.00244841311811	0.00212813387958	0.0240460277501	0.00691350371736	0.0157451618428	0.0045300309916
a31	0.00579547875992	0.898265196333	0.0547645868157	0.00197284489137	0.00145770072715	0.02027238645	0.00629840063912	0.00948771568093	0.0016856998922
a37	0.00861380501197	0.821673515444	0.0898488789386	0.00330912128246	0.00117338027634	0.05390203835	0.00929299261304	0.0115546419603	0.0006315996924
a31	0.00961096649732	0.782983138481	0.114588386313	0.00375458755572	0.00107890007458	0.0662295977833	0.00950942687101	0.0119633105701	0.0002816721918
a30	0.00873582765911	0.741332092827	0.133669392104	0.00376208564681	0.00081806074066	0.0911830009278	0.00971952762367	0.0106534017734	0.0001266178666
a21	0.0155890528864	0.709961824276	0.141095870701	0.0041885328156	0.00140384338022	0.107060504643	0.00969268188789	0.0104461324678	0.0005615795772
a10	0.0219434722955	0.762229554759	0.114339443567	0.00369198987187	0.00269666346007	0.0831649505477	0.00432302664263	0.00686761069927	0.0007432960624
a39	0.0323827727652	0.661793518253	0.165950704522	0.00392207412396	0.00462319515336	0.121468871516	0.00268876908088	0.00676038339976	0.000409696424133
a38	0.0432441085884	0.588537486084	0.189904461507	0.00519859487465	0.00796734505112	0.154203303839	0.00210179182696	0.00816706596659	0.000675841174711
a41	0.0511880495295	0.497468492028	0.148199517169	0.00727748115822	0.0148140533504	0.262105307946	0.00347204097565	0.0129931039889	0.00248195729157
a18	0.0726123565098	0.373906030676	0.157252309056	0.00841417425274	0.0228616911168	0.344713375982	0.00346805772522	0.011837430663	0.00493456223052
a31	0.0619871651699	0.517769826892	0.140617411019	0.00632146509368	0.0176769098043	0.243143345327	0.00209297980841	0.00595748954433	0.00443339347684
a21	0.137578354723	0.512675218964	0.10928161834	0.0325446137073	0.0143485237001	0.179334288442	0.00222140943614	0.00631149550478	0.00570447009228
a20	0.182030664908	0.331493522988	0.121618559447	0.0459761479024	0.0454737382334	0.236569322814	0.00266727081205	0.00867985016826	0.0254909273641
a31	0.088724782636	0.478167114329	0.108006523149	0.0200249230988	0.0475543230345	0.218730036271	0.00226841057068	0.00578905088942	0.0307348181214
a28	0.199053398545	0.501977381443	0.0661780657163	0.0327640514976	0.0226167483015	0.159273400757	0.00140813765689	0.00296764536314	0.0137611606405
a31	0.231787907515	0.519115837148	0.0818052299054	0.0370051484936	0.0142273406972	0.107464390586	0.000916428052297	0.00161419149171	0.0060635553135
a17	0.259063393838	0.473461434383	0.0880169133018	0.084248814159	0.0115992701624	0.0712419771953	0.0011901149841	0.00177374713457	0.0094043516045
a20	0.320259081279	0.291645673461	0.0798109744339	0.11472794272	0.0461775870541	0.111618175732	0.00144091536137	0.00298449287819	0.0313351372015
a31	0.178586434426	0.470000664487	0.0671968308113	0.0530008951147	0.051177597118	0.137924961911	0.00173350165379	0.0025857041594	0.0377933797338
a37	0.308886088809	0.433693958162	0.0416798852704	0.0600908212462	0.022931949806	0.108588287304	0.00141196807126	0.00148551866647	0.0212315289113
</S>	0.502860474404	0.252032584081	0.0334622061352	0.0936442906231	0.019856203903	0.082009528652	0.00079808046563	0.00105701545324	0.0142796299557
