 	le	melanzane	vogliono	girate	</S>
a20	0.00176618239515	0.0015232574737	0.104027905	0.878780095	0.013902527032
a31	0.00061768734715	0.000596446127033	0.0812095316667	0.912926365	0.004649958118
a39	0.00023561888025	0.000286875366511	0.0639478772222	0.933964605	0.0015650492428
a41	8.418153295e-05	9.6956250337e-05	0.0703899924074	0.928889548333	0.000539348422733
a18	0.000414857737983	0.000310247274112	0.106687094136	0.892132412778	0.000455412648578
a28	0.00753045994599	0.0191157358247	0.224606574712	0.744346354259	0.00440090449953
a13	0.020545308982	0.0751542419416	0.371548958237	0.481965598086	0.0507859274998
a14	0.0247874823273	0.119204570647	0.412335966079	0.272115179362	0.171556829167
a39	0.0518083754424	0.207852110216	0.328070308693	0.159267087787	0.253002136389
a31	0.0547484637141	0.202481780405	0.443069232898	0.0988657005957	0.200834808796
a6	0.109904679805	0.274628033802	0.429890528633	0.0631725289986	0.122404169599
a20	0.231336026602	0.482050264601	0.168540745211	0.0227116401329	0.095361296533
a31	0.206607168867	0.458195394867	0.18618838307	0.0182506560443	0.130758398844
a46	0.188496479622	0.484032104956	0.18479743739	0.0163055685331	0.126368431615
a18	0.209889889874	0.641546601652	0.0617118347	0.00547146690603	0.0813802358717
a24	0.212886323291	0.697455600551	0.0208370606567	0.00186797046534	0.0669530769572
a31	0.32850239443	0.56625461685	0.0427411747722	0.00852597144178	0.0539758799857
a17	0.334363611477	0.555375955617	0.0498599562234	0.0107304856473	0.0496699893286
a11	0.364062437159	0.576737661872	0.0181757503738	0.00420161938243	0.0368224914429
a20	0.409843269053	0.557683773957	0.00792258335793	0.00203885858081	0.0225114911476
a24	0.408163779684	0.576623767986	0.00308455495264	0.000756738906937	0.0113711476159
a31	0.488406746561	0.456407812662	0.0274900252509	0.00685363989565	0.0208417431053
a37	0.392462158854	0.522479594221	0.035565320947	0.00885057515688	0.0406423767018
a31	0.393438409618	0.50518440474	0.040400188179	0.0132811655773	0.0476959155673
a20	0.390102129873	0.503355708247	0.041964226792	0.0147522721464	0.0498257035224
a31	0.388567393291	0.496598796082	0.0441418363297	0.0162200783361	0.0544719128408
</S>	0.503930631646	0.344955138041	0.0672859681648	0.0250490216681	0.0587792764204
