 	il	ladro	è	entrato	da	qui	</S>
a31	0.0871068415	0.41436615	0.00508091755	0.2420248511	0.0017217286685	0.24764652	0.00205300994
a17	0.0429445770667	0.727453966667	0.00588366361667	0.0812139665873	0.000577604911815	0.14118472791	0.000741472830577
a37	0.0163942525889	0.901190188889	0.00513296703889	0.0271059825198	0.000192622420463	0.04970977088	0.000274179760769
a35	0.00967011686297	0.927053212963	0.0296223757463	0.00922091430327	6.4896540531e-05	0.0241955852933	0.000172887826923
a18	0.0101159799543	0.859593374321	0.111818488582	0.00328442623442	2.3762186477e-05	0.0150251344311	0.000138823796974
a31	0.0274244829848	0.616387904774	0.126862002861	0.0277249762515	0.000194488074626	0.20085131281	0.000554818606991
a24	0.0544445109949	0.401453281591	0.226982490954	0.0363013610172	0.0107288113915	0.263641884603	0.00644766453566
a31	0.054686763665	0.393659613864	0.267570730318	0.130233774606	0.0142046993305	0.130793225201	0.00885114907855
a16	0.0392587548883	0.289532856955	0.242969376773	0.174621181535	0.0804344663102	0.144937275067	0.0282460459262
a31	0.0276011586294	0.376232737985	0.276129292258	0.071931055525	0.102364870136	0.111548297922	0.0341926163087
a46	0.0476075762098	0.425677359328	0.350984817419	0.0294112961883	0.0610000547447	0.0581179355407	0.0272010021029
a31	0.0587801690699	0.483728899776	0.331666760473	0.0150969638061	0.0472131948856	0.0388506293802	0.0246634176776
a46	0.06409401669	0.517378699925	0.349487334824	0.00693523991203	0.0215950285992	0.0194322493267	0.0210774622025
a31	0.09067654223	0.495567566642	0.361551108275	0.00422529956068	0.0130802249097	0.0146747777756	0.0202245530008
a35	0.0814553887433	0.491757655547	0.401949819425	0.00163194085356	0.00590225021323	0.00766045225853	0.00964258680027
a31	0.0942255842478	0.467731751849	0.421405888142	0.000758582591187	0.00351485570308	0.00613265475284	0.00623077020009
a8	0.101591604749	0.49695129395	0.352794877714	0.00167028019373	0.00568370983303	0.00864872158428	0.0326595961334
a31	0.133884781583	0.47426795465	0.326875775905	0.00199877059791	0.00642014768101	0.0142780091948	0.0422746131778
</S>	0.187094045791	0.562515197325	0.203685812952	0.00106925409895	0.00328214669551	0.0190277330974	0.0233258382889
