 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.000977964155	0.4256266536	0.00219305378	0.302575214	0.095239845	0.0138569805	0.1443776195	1.52486785e-06	0.00029877204	0.01467086185	0.000181558933
a20	0.000582276071667	0.182647986933	0.00140626408	0.571968171333	0.0732890546667	0.0103522549333	0.153727143167	1.49295222533e-06	0.000239842815667	0.00572010461667	6.54345500567e-05
a31	0.000443667230556	0.101621240411	0.00138433809333	0.659847490444	0.0496398912222	0.0145615530778	0.169234001056	2.22360235044e-06	0.000367787714222	0.00287571347222	2.21348177556e-05
a39	0.000394575433519	0.034425436737	0.00168563369778	0.729438083481	0.0398336633974	0.0157955186913	0.176567907019	2.45890297365e-06	0.000407280014895	0.00144188505174	7.6394413308e-06
a31	0.000392723681173	0.0135614817457	0.00357633423259	0.777090827827	0.0262895394558	0.0185164972291	0.159572385673	9.6791136805e-07	0.000439205148452	0.000557327844913	2.72823157587e-06
a46	0.000315159290391	0.00653744274257	0.0040916561442	0.540258202609	0.0254515661519	0.021038689743	0.401575485224	3.59525197602e-06	0.000458032213817	0.000266567112971	3.59337792529e-06
a37	0.000456405373464	0.00312128990819	0.0028441645814	0.534855044203	0.0165969357173	0.009039264381	0.432819000075	4.77937375867e-06	0.000161254295906	9.81938829903e-05	3.7030912551e-06
a31	0.000401950202821	0.0240161478027	0.00226091656047	0.559857491401	0.132699754572	0.0746653752603	0.205800821692	2.05869771789e-06	6.6108165602e-05	0.000228070874997	1.33279054837e-06
a13	0.00077583649594	0.0303810369009	0.00749530775349	0.3355017238	0.177497774857	0.103846148753	0.344036270564	7.83368509376e-05	0.000108757211867	0.000278229600332	6.07437096123e-07
a11	0.00210603316531	0.020888489267	0.0194345589178	0.252919141267	0.088826429619	0.0517562915843	0.563520900188	0.000143305445313	0.000189239050622	0.000215131308777	4.96286795374e-07
a31	0.00201014644844	0.0445004877557	0.0194444033059	0.227950603756	0.108239851206	0.0491546121948	0.546134356729	9.04343671043e-05	0.000257654303541	0.00221525080293	2.18797323179e-06
a20	0.00171565150948	0.0438857186519	0.0136404527686	0.173449984585	0.105383141735	0.0587636557316	0.58465141891	0.00725603069603	0.00720267252451	0.00400419203431	4.70743720106e-05
a31	0.00202320446983	0.196935926951	0.0123907335895	0.111566709195	0.067801455245	0.0500949579105	0.536964249637	0.00964636220801	0.0094442030215	0.0030670448781	6.51576376702e-05
a41	0.00186123088994	0.250364830317	0.0124014685298	0.103338474065	0.054271104415	0.0487167783035	0.519684373212	0.003897494512	0.00366597618717	0.00175393297603	4.43410595567e-05
a31	0.00181656712998	0.274468331439	0.0130095635099	0.101779428022	0.0558887541383	0.0484571027678	0.499370747737	0.001980216011	0.00174282385906	0.00145036404201	3.60856661856e-05
a24	0.00176794604333	0.281653563813	0.0143267078366	0.070092986674	0.0533689627128	0.0477948262559	0.527733105912	0.001219089344	0.000858373259687	0.00115968998067	2.47045080619e-05
a31	0.00195276374778	0.216397817938	0.0152631437789	0.0651959562247	0.0511401289043	0.0487319834186	0.598670855304	0.000968891173	0.000580621986562	0.00107710576022	2.07001330206e-05
a10	0.00234879471593	0.195823198646	0.0166660367596	0.0591019194082	0.0493107223014	0.0481829051395	0.625964105101	0.001058245616	0.000475384232187	0.00104382805341	2.48653036735e-05
a31	0.00333627580531	0.226615698882	0.0208695975865	0.0506418678027	0.0335201041005	0.0435791383798	0.6192670417	0.00110555459667	0.000413678787396	0.000621195961137	2.98867308912e-05
a46	0.0150072406018	0.247011657294	0.0246653221955	0.0770841266009	0.0312132043668	0.0338632701266	0.412919100567	0.0855278534569	0.0273620567925	0.0326923108304	0.012653887338
a20	0.0229898195339	0.340753606765	0.0316300207318	0.0855020605336	0.0219414614556	0.0244035333755	0.217090452356	0.118094913819	0.0401876279308	0.0569947116101	0.0404117881127
a46	0.0261866578446	0.405091582255	0.0310719709106	0.0520974925112	0.0168985758185	0.0127900251252	0.0917496816187	0.0787197806063	0.0295265903103	0.156137178537	0.0997304527042
a31	0.0249766852815	0.449826227418	0.0254375363035	0.0265047070371	0.0133028222728	0.0275580430417	0.0736201712062	0.0624146202021	0.0239181852034	0.175958509779	0.0964825027014
a7	0.0521621950938	0.479487832473	0.0408309154345	0.0272660932124	0.0190232067576	0.0570892403472	0.166081735735	0.050802206734	0.0144590501678	0.0596706600597	0.0331269002005
a31	0.0600272881313	0.427935500824	0.0519133228115	0.0418078864041	0.0261147895859	0.0529728087824	0.251825561912	0.0457483038613	0.00952577167927	0.0206142423199	0.0115145569935
a39	0.0553839158104	0.367748016275	0.0484813052705	0.0614119788014	0.0216741801953	0.0376635095941	0.300670777304	0.0802846562371	0.0112470521831	0.00968169253997	0.00575293715783
a31	0.0602970186035	0.423271954758	0.0572916350902	0.0636427876005	0.0142269581651	0.0274890908647	0.239150190435	0.0918946724457	0.0118020778757	0.00686331501332	0.00407032665261
a15	0.0986392362012	0.472155951586	0.0714100283634	0.0496207972002	0.0137600744884	0.0213820462882	0.198935974812	0.0542346611819	0.00809904677323	0.00552337870444	0.00623884275087
a20	0.1466330754	0.343688627195	0.0940764027878	0.0362302965001	0.0137552522295	0.0209690667627	0.190130865937	0.120515257061	0.0153103892577	0.00460129843481	0.0140895372503
a35	0.121767775133	0.379937605732	0.0913245719293	0.0167434296	0.0095746644765	0.0121871722542	0.0829444436457	0.211056365687	0.0257748737526	0.0110820301449	0.0376071437501
