 	voi	avete	mai	mangiato	il	pasticciotto	</S>
a8	0.483318185	0.019920329	0.00200161855	0.00067688521	0.01090493505	0.481581945	0.001596066715
a31	0.294465801667	0.111613279667	0.0426667828833	0.00205292193667	0.0176475170167	0.529936335	0.001617320255
a21	0.219226792889	0.139094238622	0.0560582672978	0.00216085465196	0.0130441395109	0.569709448333	0.000706256153983
a37	0.103865003296	0.0548036146073	0.0195774261693	0.00087055414372	0.0044376294923	0.816207449444	0.000238338661311
a8	0.0594251227653	0.0261756865691	0.00745590062977	0.00179335900124	0.0022654402141	0.902778483148	0.000105990991437
a31	0.244101432588	0.0731805175564	0.0337051747166	0.00219914572041	0.00168691716137	0.645064324383	6.24645386457e-05
a13	0.316358668529	0.272798419185	0.0799961635722	0.00921078779347	0.00922799691046	0.312299628128	0.000108309461049
a20	0.16210977051	0.308256611728	0.103654673191	0.108672709931	0.0658220643035	0.249111499376	0.00237266784035
a3	0.180923433503	0.232917315909	0.184037514397	0.149684337644	0.0818209947678	0.167186733125	0.00342970968012
a31	0.263514557834	0.23797599197	0.310165071466	0.0673474297813	0.0335206306893	0.0858574677083	0.00161884836004
a29	0.218528208278	0.277331200657	0.371664323822	0.0687431128271	0.0221989843298	0.0404530612361	0.00108109458668
a31	0.280210715093	0.299033323552	0.311794654607	0.0684478493757	0.0188262187766	0.0207800447454	0.000907210228893
a3	0.292441180498	0.264242334517	0.312272851536	0.104341561559	0.0128084309255	0.0133029359151	0.000590681076298
a31	0.141847145633	0.286916304839	0.423855837179	0.121243012853	0.0115344983085	0.0137431259717	0.000860050625433
a24	0.0921531355443	0.295114361613	0.434883755726	0.153138203284	0.00895900410283	0.0147086326572	0.00104289567514
a31	0.0513133771814	0.259891587204	0.453654441909	0.189561971095	0.00847099803428	0.0339390595524	0.00316852269171
a39	0.0372402008271	0.206941592401	0.381710997303	0.278197553698	0.0393271570114	0.0388017012175	0.0177807489972
a31	0.0391683570424	0.173620887467	0.276521262434	0.349295571233	0.0514124208371	0.0788134951058	0.0311679983324
a33	0.0379094512275	0.128908332489	0.209486599145	0.230276993744	0.163333325446	0.0912980978019	0.138787214777
a31	0.0347790726225	0.0845150474963	0.104401348048	0.148873309915	0.201077529482	0.247633258701	0.178720452259
a23	0.0336308396495	0.0561911021654	0.060953404016	0.111113487305	0.213424544161	0.299865910734	0.22482071142
</S>	0.0168607529877	0.0358401805827	0.038397089008	0.101059726652	0.319679872081	0.150547542117	0.33761480571
