 	ho	rotto	una	bottiglia	</S>
a31	1.39175015e-05	3.821024e-05	0.0039534572	0.99471235	0.0012819646
a21	0.00307064445917	3.11328066833e-05	0.00307658476667	0.993179916667	0.000641659613333
a31	0.00412347373972	1.40239779111e-05	0.199819780822	0.795676652222	0.000366017117778
a35	0.00535223383324	8.22481450947e-06	0.273292854607	0.720863950741	0.000482675405926
a31	0.00573088704808	2.88118153892e-06	0.124631665869	0.869141736914	0.000492767568642
a24	0.084871142453	1.09922466967e-06	0.106714798623	0.803055512305	0.00535741282288
a37	0.157819030818	3.89473849923e-07	0.0893040562077	0.744126270768	0.00875025780763
a31	0.103457243273	2.37081555833e-05	0.0593221600692	0.831248623589	0.00594827036921
a33	0.102985210758	0.000681108801861	0.221986311356	0.63705035453	0.0372970230231
a31	0.424444666919	0.00160927653395	0.260892131452	0.26616803751	0.0468858868077
</S>	0.70106365846	0.00190352356698	0.131183332226	0.141918477755	0.0239309821038
