 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a31	0.0186418322	0.308498534015	0.07030680265	0.000261239432	0.5000120695	0.1006121809	2.156728303e-07	0.00013567410545	0.0014677081225	6.3707986711e-05
a39	0.006716232754	0.103079143243	0.0258352667285	0.0001233370624	0.8296119365	0.0340720690833	7.34258051767e-08	4.54939514662e-05	0.000495198969914	2.12420357886e-05
a31	0.002396124972	0.0344624978552	0.0111378891214	0.000195679827867	0.710794718833	0.240600927878	8.38015254994e-06	0.000188550396505	0.000207995007385	7.25563229379e-06
a14	0.000968116812667	0.0115910020614	0.00624502910047	0.000224151109956	0.671024646278	0.309584755293	1.1150836519e-05	0.000236256585163	0.000112332181162	2.5939127552e-06
a41	0.000343427376222	0.00386586242433	0.00212887236849	0.000180005440652	0.889920315426	0.103440669291	3.71918270683e-06	7.8794549697e-05	3.7535149526e-05	8.65300857817e-07
a33	0.000143246038741	0.00131698547098	0.00125016389783	0.00379888680022	0.953947858475	0.0393354882903	8.27542364338e-05	0.00010113512488	2.1937296614e-05	1.57330442142e-06
a20	0.000704633142914	0.00214597531233	0.00587083366594	0.00698759640007	0.956879582825	0.0270298634301	0.000113491104145	0.000135299101627	0.000130567381871	2.08677318714e-06
a31	0.00519660604764	0.0663853971041	0.203772803222	0.00838661326669	0.670851794275	0.0444149934767	4.27286632817e-05	0.000129108703876	0.000817251243957	2.62002444238e-06
a10	0.0128907340159	0.0989737690347	0.283154731074	0.0409036614222	0.509761621425	0.0516959464922	0.000310694440994	0.000738983017959	0.00151194184799	5.78911547141e-05
a31	0.0142199063386	0.132935003012	0.232861753691	0.0525770824741	0.471612830475	0.0909942988307	0.000401334180231	0.00106866125932	0.00324486114933	8.4259012238e-05
a46	0.0191543791129	0.149297432337	0.21334327623	0.0365107474914	0.387024733492	0.126218182944	0.0127499519266	0.0229422477731	0.0294389807164	0.00332007271808
a31	0.0395370597043	0.135992202112	0.110250603743	0.0354864864971	0.510123191164	0.0797620483147	0.0168734799755	0.0302022841077	0.0373622407721	0.00441041689436
a39	0.0763657832348	0.171838154037	0.0751728522477	0.0326708511657	0.570666310388	0.0389387554382	0.0070675456585	0.0108676952859	0.0147461287907	0.00166591218645
a28	0.181160864412	0.233582378012	0.0526544660826	0.0743151987219	0.420003580129	0.0228010503127	0.0042537435195	0.0044672306153	0.00599650134023	0.00076500969015
a21	0.187940530471	0.346848219337	0.0607624530275	0.107761159574	0.267037060043	0.0191350936042	0.0049058378065	0.00261959599177	0.00261913472341	0.000370957934717
a24	0.0975713658237	0.306279249779	0.0615650543425	0.152216589858	0.349520510014	0.0213555358681	0.00738383226883	0.00240328383059	0.0014766505178	0.000227934071572
a46	0.0714898969412	0.286840339926	0.0508728414475	0.148790914619	0.296292503338	0.0345177062894	0.0735549824229	0.0220424804435	0.0117712152493	0.00382708197386
a20	0.0686222606471	0.510641806642	0.0436674988158	0.066173296373	0.112812052246	0.0348311475965	0.094879211241	0.0291711082145	0.0247415220831	0.014460044658
a31	0.096134003549	0.675703202214	0.0379851712719	0.039104146291	0.041646520882	0.0195382463655	0.0373838135137	0.0144581934715	0.0209740166944	0.0170726852193
a14	0.175252991183	0.552493950738	0.0360722597573	0.0832683227637	0.026256674294	0.0144183336885	0.0782409905046	0.0135622058238	0.0108977930315	0.0095364975731
a17	0.239751393728	0.472037680246	0.0228414842524	0.100991202255	0.019856430198	0.0070967198295	0.114741530168	0.0115034217079	0.0052979682105	0.00588215912437
a31	0.312641747909	0.500761580082	0.0198461610841	0.0601427397517	0.0235023824993	0.0036751065765	0.0651709809227	0.0057327989093	0.00439550467017	0.00413097460812
a11	0.386929942636	0.405902280027	0.019280534028	0.0623728392506	0.0510519328331	0.00375093965883	0.0474467861742	0.00911178320977	0.00716281375672	0.00699014100271
a18	0.331943210879	0.446302740009	0.012304308676	0.0622588924169	0.045424117401	0.00350106155294	0.0555596410581	0.0134635964033	0.00769737878557	0.0215450780009
a6	0.20064290696	0.63449006667	0.012645719892	0.0343926284723	0.015971927057	0.00377287875098	0.040722133686	0.0106500154678	0.0108652014619	0.035846537667
a8	0.0990603989867	0.753114522223	0.0177791386307	0.0180338263908	0.00619625263233	0.00747474535033	0.0226815390287	0.00772024048927	0.019152577154	0.0487868092223
a31	0.178085472996	0.650621247408	0.0161086278769	0.0142492823636	0.00354450905744	0.00822459645011	0.0138778184762	0.00806924216309	0.0331661350513	0.0740531330741
a24	0.338512450999	0.468582275803	0.0104176734923	0.0288137894545	0.00357320721915	0.0046638234167	0.0395336678254	0.0101421390544	0.0306085227838	0.0651524826914
a37	0.471230760333	0.375292131934	0.00620386989743	0.0373160568182	0.00298202630638	0.0021020818189	0.0550225056085	0.0072924068848	0.0126540916946	0.0299040878971
a38	0.442069236778	0.369611550645	0.00690795516581	0.0408704806061	0.00279420716879	0.00169523015297	0.104707670203	0.00829521049493	0.00684612973153	0.0162023329657
a31	0.457300918926	0.348195693548	0.00976331605527	0.0379519465354	0.00710060605626	0.00206504871766	0.109887084801	0.00815787401831	0.00913513741051	0.0104423589886
a11	0.536255852975	0.312177794516	0.00904123968509	0.0348883085118	0.0111716825188	0.00213661600589	0.0567911830003	0.00970831819277	0.0126704231368	0.0151585163295
a31	0.562381620992	0.303644391505	0.0088326645617	0.0290698089039	0.0126065796729	0.00189191640196	0.0384499839734	0.0101045177343	0.0166543380456	0.0163641317765
a8	0.493136936997	0.300324883835	0.0145752501872	0.0241171030346	0.019534086891	0.0124604269673	0.0321084676311	0.0181868552481	0.0290766063485	0.0564793865922
a10	0.478994728999	0.261988621278	0.0135988128291	0.0273604703449	0.016994815097	0.0159289887891	0.0317493272104	0.0215083827494	0.0334244761162	0.0984513921974
a18	0.514566023	0.195315247093	0.00639381457637	0.0355833887816	0.00644353476567	0.0059413509197	0.13201197707	0.0142121455831	0.0203001771721	0.0692323507325
a31	0.532216564333	0.192573165698	0.00648488505879	0.0359121149272	0.00845024118856	0.00282474549657	0.163903919523	0.011213778021	0.0150425748574	0.0313780276775
a11	0.601809031444	0.208047111899	0.00696772078626	0.0316258929757	0.0116764373962	0.00218683709886	0.0742797236743	0.014185543167	0.0181816506191	0.0310400866592
a10	0.593122427148	0.244226813966	0.00473483079542	0.0320884966586	0.0076178291654	0.00168854756629	0.0519634978914	0.0157347969223	0.0141462472064	0.0346765395531
