 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	1.98553555e-05	0.98643065	0.0124460477	6.126145525e-07	0.0004311324705	2.581490035e-09	4.43481725e-05	1.6233171e-05	0.000609232635	1.879461743e-06
a3	2.79893475e-05	0.973399616667	0.0234895472333	1.0908023525e-06	0.00118589450683	2.47454093683e-08	0.0005148645775	2.1946408e-05	0.00135814991167	8.62393756333e-07
a39	3.48228191667e-05	0.907128805556	0.0851878007444	1.98608377842e-05	0.00520740350228	2.80468461789e-07	0.000954411105833	2.2680327e-05	0.00144327639056	6.04681598778e-07
a3	3.01478817222e-05	0.627946705185	0.364473660248	2.54174018281e-05	0.00619441583409	3.49907935596e-07	0.000644986513278	1.487199712e-05	0.00066907358852	3.19634821593e-07
a10	0.000154005472574	0.275311627728	0.711047086749	0.000110842556509	0.011886274278	2.82453195835e-05	0.00112904703576	4.48334238267e-05	0.000287821921173	1.66932759198e-07
a38	0.00833654901086	0.113513393909	0.745438495583	0.0173792835422	0.0315234160927	0.0150509692665	0.0459505086453	0.0165966535679	0.00615373999372	5.69352345831e-05
a37	0.0173028786703	0.061378501303	0.728485248528	0.0241217365141	0.0351249626976	0.0207832864888	0.0732483218818	0.0245971096226	0.0148640949979	9.38583975277e-05
a24	0.0197250442234	0.031458215101	0.803597432843	0.011913167838	0.0379415042325	0.00946480709627	0.0548425139606	0.0162892436409	0.0147060263326	6.20866605092e-05
a31	0.0141551053585	0.348333445034	0.538726893614	0.00675514283978	0.0324261031395	0.00493912351947	0.0354633454469	0.0110077856713	0.00815960327753	3.34960284364e-05
a3	0.0156851677368	0.450243842678	0.415188280538	0.00773985150704	0.0341039054418	0.00510048746053	0.0476480182756	0.0180623866814	0.00620364025918	2.44688484121e-05
a20	0.0259486985789	0.191692033559	0.455563733513	0.0192335655023	0.0400095184806	0.0163744511535	0.0881511894252	0.0835713832271	0.0781944064197	0.0012610479688
a31	0.018626685303	0.403462126186	0.260894321171	0.0175801037844	0.0196409091269	0.0166834944295	0.0668892042084	0.0916804003424	0.102872265807	0.00167052489627
a11	0.0246337868777	0.440659140062	0.327681777057	0.0134949148785	0.0267090186756	0.0095253855215	0.0616794591361	0.0487281927141	0.0462442766023	0.000644088675423
a7	0.0802956432926	0.157576443354	0.489577582352	0.0269846139595	0.0464556435585	0.0207417698405	0.090811337712	0.0591671509047	0.0278026282008	0.000587187651808
a31	0.0836000274309	0.173526036451	0.487106540784	0.0239414140098	0.0450168671862	0.0207296620468	0.0771215605707	0.0533225709682	0.0350034457336	0.000631863980603
a24	0.091308245477	0.174573725684	0.388635936928	0.0654436966933	0.0475496803954	0.0496404634489	0.0882649335236	0.0563550643227	0.0373047805779	0.000923440166868
a46	0.150790385159	0.058910939228	0.237072947309	0.139603472231	0.100018106798	0.13318354115	0.0898816551745	0.0587500921076	0.022185697526	0.00960316015562
a39	0.173594575053	0.020054497316	0.133465227436	0.133163444077	0.116806445599	0.14007532905	0.0458304917248	0.0325625683692	0.0305462071753	0.173901234052
a31	0.143033218351	0.273109299545	0.0609137307453	0.073026309359	0.061731852433	0.0842082896833	0.0209434035749	0.0221127854564	0.0308935867251	0.230027489684
a14	0.16482989945	0.357426830705	0.0236732018484	0.15487719112	0.0262851830443	0.130173381228	0.0164409248583	0.0230300868188	0.0141369395084	0.089126289228
a38	0.258554166483	0.119285485342	0.0164575696161	0.261005300373	0.0307234813481	0.226775037076	0.0164941539528	0.0207487689396	0.0062426039028	0.0437133847427
a31	0.366774955494	0.072065341364	0.0186166475387	0.176480959458	0.0374947067827	0.205938615692	0.0189032149843	0.0250427669799	0.0229049811009	0.0557778122476
a37	0.355818005165	0.0563196909413	0.0138434679129	0.226388842486	0.0247060819276	0.192884185231	0.0180762958614	0.0276686089933	0.0292330730336	0.0550617757492
a20	0.295072528388	0.0189019470238	0.00761093703763	0.303252790829	0.0242543869759	0.255863135077	0.0104468212871	0.0201583529978	0.0121870430779	0.0522520602497
a39	0.326080916129	0.00645094509793	0.00905784334588	0.260525540276	0.0277792276586	0.271187718359	0.00854791556237	0.0157544506659	0.00612031942597	0.0684950834166
