 	mia	figlia	vuole	andare	</S>
a46	0.001411042925	0.5015905255	0.02410329485	0.0623177545	0.41057734685
a31	0.000645036227667	0.1995029055	0.02396427995	0.3641497715	0.411737977483
a7	0.000219806762222	0.422641471833	0.00942292072667	0.429119052833	0.138596791117
a20	9.0170471074e-05	0.568257833944	0.00604725665222	0.375112013278	0.0504927831284
a31	4.61944071913e-05	0.453989464648	0.00549579188407	0.514627321093	0.0258411953761
a46	0.000122669142564	0.319592315383	0.00552630029469	0.336737564364	0.338021096792
a31	0.000149363877021	0.293447632294	0.00527856863156	0.261601918788	0.439522474397
a46	0.00252314233184	0.294520743431	0.0444146340772	0.266230749596	0.392310683599
a31	0.00332180932528	0.357983880477	0.0578778817924	0.203447223199	0.377369141366
a11	0.0251750113231	0.386212890159	0.257357774364	0.1621189064	0.169135397289
a3	0.0547917071077	0.319420293386	0.417882054788	0.109283004133	0.0986229860963
a31	0.0409971434692	0.454015531129	0.242594954929	0.213273424711	0.0491189610321
a27	0.148649528923	0.32767095521	0.276675434976	0.210923060904	0.036081018344
a0	0.401195599641	0.130590374903	0.362564848325	0.086725046968	0.018924129248
</S>	0.52617466982	0.0943178549515	0.305785679162	0.061887734484	0.011834050324
