 	avete	fatto	già	le	verdure	</S>
a6	0.148623475	0.168151452	0.206633865	0.21469973	0.174429625	0.087461853
a46	0.149104375	0.226885567333	0.212628691667	0.205592213333	0.147941651667	0.0578474813333
a21	0.158594551667	0.266992812444	0.214885007222	0.195360444444	0.124352865556	0.0398142821111
a20	0.158830290556	0.278424690815	0.208718375741	0.187918594815	0.129715503519	0.036392504037
a24	0.151501000185	0.278188150272	0.19917400858	0.184004084938	0.149860221173	0.0372725320123
a31	0.136049890062	0.271812700091	0.208877069527	0.225148718313	0.125225170391	0.0328864736708
a14	0.131620546687	0.275198566697	0.225728546509	0.259917706104	0.0823349901303	0.0251996525569
a41	0.134375228896	0.283618625566	0.229679838836	0.258390922035	0.0715256867101	0.022409675519
a37	0.137857292965	0.279178341855	0.238369782945	0.264600824012	0.0599618789034	0.0200318575063
a31	0.111520744322	0.271262553952	0.258373257648	0.296307738004	0.0456889366345	0.0168467488354
a6	0.0826245064407	0.287622617984	0.264164285883	0.309383569335	0.0414079545448	0.0147970099451
a46	0.0792605204802	0.319155212661	0.240373118628	0.295451309778	0.0480591321816	0.017700647315
a31	0.0582538468267	0.358404627554	0.221382439543	0.298816229926	0.0432681660605	0.0198746404383
a17	0.0460610799422	0.389722712518	0.211708989848	0.294356116642	0.0390468110202	0.0191042784794
a20	0.0510832669807	0.379825864173	0.206665386616	0.297283245547	0.0436901470067	0.0214521218265
a31	0.0436951543269	0.385511051391	0.211974145539	0.287872765182	0.0450700576689	0.0258768612755
a17	0.0330804034423	0.401864500464	0.214873091846	0.276685168394	0.0445731235563	0.0289237410918
a20	0.0313709138141	0.385992973488	0.219965027282	0.280617659465	0.0491640478521	0.0328893910306
a31	0.0338611306047	0.378193264496	0.228651225761	0.263880449822	0.054971291284	0.0404426600102
a20	0.0391381482016	0.383701601499	0.221004375254	0.238157096607	0.0645137890947	0.0534849843367
a17	0.0470001070672	0.3668985005	0.218347988418	0.227924978869	0.0751886576982	0.0646397281122
a31	0.0579634480224	0.343930020167	0.220516752806	0.222361992956	0.0822870472327	0.0729407227041
a23	0.0710386393408	0.319141380056	0.213821757602	0.215158704319	0.0938950090776	0.0869445142347
a31	0.0840584647803	0.295395520019	0.203573769201	0.20621474144	0.107869701693	0.102887808078
a8	0.0924620065934	0.28517951334	0.198015993067	0.200167983813	0.114052512564	0.110121992693
a31	0.0991505871978	0.267555884447	0.194925771022	0.196854404604	0.122422994188	0.119090384231
a28	0.111231754066	0.224465764816	0.188143210341	0.193157314868	0.142554414729	0.140447558077
a21	0.113387401355	0.204828538272	0.195551823447	0.202078304956	0.144263711576	0.139890224692
a31	0.111343018452	0.224917786091	0.197023971149	0.201232381652	0.135261407192	0.130221483564
</S>	0.114923421226	0.234429193046	0.189155050574	0.191747630826	0.136422473596	0.133322296782
