 	non	sapeva	dove	a	stare	</S>
a20	0.149448795	0.215476955	0.14406052	0.175035835	0.249153455	0.066824452
a31	0.168296018333	0.227110645	0.148479712	0.165936601667	0.242598405	0.047578639
a37	0.178764769444	0.249597828333	0.138205019333	0.153432557222	0.251721388333	0.028278465
a38	0.181177003148	0.261503236111	0.130859397778	0.141104082407	0.264375372778	0.0209809153333
a31	0.148123544383	0.285231498704	0.0956943955927	0.106618480802	0.348302637593	0.0160294087778
a41	0.104551138128	0.297230732901	0.0660239901976	0.0779984302673	0.436684539198	0.0175111162593
a10	0.074670879376	0.280619437634	0.0545338167325	0.0696047134224	0.498171446399	0.0223996627531
a20	0.0539780964587	0.255916522545	0.0450251335775	0.0644126311408	0.552920322133	0.027747281251
a9	0.0451276788196	0.229647197515	0.0396700405258	0.0639370950469	0.584165060711	0.037452936417
</S>	0.0445241594098	0.212905848758	0.0392161822629	0.0654606395234	0.593589780356	0.0443033952085
