 	non	so	cosa	stai	scrivendo	</S>
a31	0.168763575	0.112594958	0.139116555	0.21419447	0.23679967	0.12853078
a21	0.190272731667	0.124114179333	0.135151698333	0.22856713	0.22882432	0.09306998
a31	0.181489117222	0.113338616444	0.112889773778	0.270178713333	0.259437453333	0.0626663806667
a10	0.167464202407	0.102889878815	0.0757503145927	0.316613247778	0.298071011111	0.0392113675556
a7	0.178759367469	0.101313289605	0.0622714905309	0.328296102593	0.295571643704	0.0337881058519
a41	0.197640855823	0.107624253202	0.0554513555103	0.318560950864	0.284665924568	0.0360566776173
a31	0.175026051941	0.093328337734	0.0392981988368	0.332557983621	0.324508818189	0.0352806098724
a8	0.127546600647	0.0680175039113	0.0276459876123	0.34145045454	0.397199739396	0.0381396756241
a31	0.094084223549	0.0538906813038	0.0226577925374	0.33715761818	0.456191259799	0.036018376208
a8	0.0694731228497	0.0440002441013	0.0171211345125	0.334566159393	0.505138433266	0.029700883736
a23	0.0720556392832	0.0488796690338	0.0243400581708	0.312302433131	0.507060887755	0.0353613092453
a8	0.0803189630944	0.0535945610113	0.0345192740569	0.286064044377	0.496601322585	0.0489018464151
a31	0.0640837820315	0.0441596433371	0.029387197019	0.281585754792	0.532888590862	0.0478950544717
a21	0.0461555960105	0.033542243779	0.0178148375063	0.313693134931	0.555421730287	0.0333724658239
a31	0.0393066436702	0.0295317862597	0.0145355266688	0.31732317831	0.571255166762	0.028047702608
a24	0.0352901502234	0.0277186684199	0.0161791615563	0.284072149437	0.608003045587	0.0287368362027
a21	0.0342220484078	0.02755073514	0.0213828191854	0.261417523146	0.617607815196	0.0378190530676
a31	0.0320729278026	0.0277770180467	0.0247235740618	0.239289957715	0.631429225065	0.0447072533559
a17	0.0420034922675	0.0381594006822	0.0391882263539	0.208146825905	0.606203408355	0.0662986137853
a20	0.0557103994225	0.0514559562274	0.059502150118	0.203798408635	0.539100092785	0.0904330092618
a0	0.0593736028075	0.0559378170758	0.0665769613727	0.230747466212	0.497827464262	0.0895367130873
a31	0.0624334032692	0.0606637756919	0.0711242971242	0.233126405404	0.485000768087	0.0876513343624
a8	0.0744495277564	0.0749626418973	0.0865400190414	0.205268091801	0.458886866029	0.0998928114541
a37	0.0909773325855	0.0925610092991	0.103776396347	0.2014986906	0.396833708676	0.114352863818
</S>	0.0977238312928	0.0995228676495	0.109374323174	0.2100404453	0.365121254338	0.118217316909
