 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	0.10600141	0.1205366875	0.097301025	0.17626442	0.17535461	0.208415445	0.052222336	0.0639040385
a31	0.112666051333	0.1265290025	0.0987361083333	0.188817913333	0.18214863	0.213797998333	0.040314178	0.0369900951667
a29	0.100775535111	0.119408910833	0.0937023211111	0.209783417778	0.194038176667	0.226297516111	0.0296321713333	0.0263619767222
a10	0.102787089704	0.126422996944	0.10056540537	0.212575985926	0.189034025556	0.218936212037	0.0250196094444	0.0246587122407
a24	0.110400944568	0.136198598981	0.111300308457	0.202226985309	0.179253291852	0.204427587346	0.0301733334815	0.0260189404136
a31	0.110674908189	0.130236904327	0.104386567486	0.205828048436	0.179879507284	0.218129199115	0.0285618611605	0.0223029738045
a24	0.109070169396	0.124673182776	0.0950964038287	0.213592379479	0.188222709095	0.232768316372	0.0198926067202	0.0166842319348
a16	0.117443589799	0.135934967592	0.105777393276	0.20202340316	0.185241193032	0.213435788791	0.0227254795734	0.0174181859783
a31	0.116601143266	0.128959222531	0.093065315092	0.20799901772	0.182649161011	0.23637305293	0.0195062831911	0.0148467989928
a20	0.109605241089	0.110414414177	0.0700451470307	0.224504882573	0.188936010337	0.27319047431	0.012004392397	0.0112994436643
a31	0.109750450363	0.102306014726	0.0587648423436	0.228182800858	0.186780066779	0.29440814477	0.010180074799	0.00962761532143
a11	0.108078070121	0.0957226569087	0.0494052587812	0.226431386953	0.177394498926	0.324956458257	0.00986258959967	0.00814907887381
a17	0.10152541004	0.0855516043029	0.0441085109271	0.224739672318	0.176737349642	0.349906042752	0.00883487286656	0.0085965426246
a11	0.103918551347	0.0874088414343	0.046864440309	0.223931790773	0.182306256547	0.337343360917	0.00801575828885	0.0102110232082
a17	0.111740411782	0.0978384838114	0.0529116924363	0.224333780258	0.186205218849	0.307184653639	0.00797004376295	0.0118157129027
a31	0.100863508927	0.0843212029371	0.0439417464788	0.217818243419	0.170491496283	0.360373681213	0.00905383492098	0.0131363054676
a20	0.0867538526423	0.0672266993124	0.0352036521596	0.208255624473	0.153595258761	0.426731113738	0.00958105697366	0.0126527684892
a31	0.0804830322141	0.0595432647708	0.0332696070532	0.186335814824	0.13402533292	0.480852971246	0.0118355903246	0.0136544174964
a20	0.0751943474047	0.0529024499236	0.0314802820177	0.159260431608	0.11135388564	0.540977707082	0.0141368711082	0.0146940668321
a8	0.0678171114682	0.0500089509745	0.0327563483392	0.141493693869	0.104556631213	0.570181219027	0.0151588857027	0.0180271452774
a31	0.0592473671561	0.0460377593248	0.0319476331131	0.123574344623	0.0932292317377	0.603242906342	0.0188062072342	0.0239145134258
a24	0.058826018052	0.0447009477749	0.0304922720377	0.118346606541	0.0845687772459	0.621823888781	0.0191071534114	0.0221343424753
a31	0.058960842684	0.045342066925	0.0317456523459	0.111350333847	0.0786474704153	0.625893962927	0.0226485664705	0.0254111301584
a10	0.0573552385613	0.047846079975	0.0351164654486	0.100457351282	0.0725144614718	0.624742467642	0.0292691504902	0.0326987743861
a31	0.0578903528538	0.0511327579917	0.0390020241495	0.095072857094	0.0703355338239	0.611461702547	0.0354172361634	0.0396875001287
a11	0.0634812369513	0.0582481539972	0.0480413357165	0.0960425690313	0.0727749979413	0.554449520849	0.0497437427211	0.0572184033762
a46	0.0685342089838	0.0674751379991	0.0593972219055	0.10162658301	0.0804347559804	0.455928730283	0.0777153022404	0.0888880311254
a6	0.0655807103279	0.068224951333	0.0614567499685	0.102178224337	0.0838091286601	0.415925070094	0.0943068340801	0.108518323708
a31	0.0641241541093	0.0668222757777	0.0613076659895	0.0989215881123	0.0834323345534	0.403161100031	0.104643128027	0.117587761236
a26	0.0739066980364	0.0752107802592	0.0718273353298	0.0970153960374	0.0877503731845	0.309995026677	0.136164726009	0.148129677079
a31	0.0830760010121	0.0834985217531	0.0815440397766	0.0980575070125	0.0933271177282	0.226311715559	0.160895045336	0.173290049026
a8	0.086102257004	0.0862287805844	0.0848821512589	0.0982568556708	0.0962580375761	0.193113975186	0.172227581779	0.182930326342
</S>	0.087781343502	0.0878338052922	0.0867825756294	0.0986234653354	0.0981128962881	0.174949472593	0.177956875889	0.187959518171
