 	dovevo	comprare	il	pane	</S>
a31	0.10013701	0.0705415165	0.33901683	0.3602994	0.130005285
a46	0.0914833316667	0.0449503511667	0.35485723	0.41775245	0.0909566966667
a31	0.0980656655556	0.0372563177222	0.364679036667	0.4256251	0.0743738988889
a18	0.100640255185	0.0330548255741	0.381596278889	0.417322143333	0.0673864826296
a13	0.0783928150617	0.0252861165247	0.41393661963	0.410175951111	0.0722084922099
a0	0.0576404143539	0.0221203108416	0.453457019877	0.381098537037	0.0856837394033
a20	0.0499383457846	0.0272254499472	0.465729769959	0.353232172346	0.103874281801
a7	0.0487481512615	0.0341087486491	0.465863196653	0.332311437449	0.118968487267
a20	0.0516639170872	0.0462432462164	0.445302455551	0.319592252483	0.137198162422
a31	0.0799788346957	0.0964954354055	0.362981038517	0.289772810828	0.170771887474
a11	0.102032954899	0.138134651802	0.292573606172	0.270418680276	0.196840089158
a39	0.0993985482997	0.135975517267	0.281008265391	0.276459320092	0.207158339719
a31	0.1265259661	0.152344025756	0.255272951797	0.258161903364	0.207695129906
a13	0.1475273687	0.176823205252	0.230803727266	0.237277841121	0.207567839969
a17	0.145283249567	0.174333978417	0.228520299089	0.24216286704	0.20969960999
a31	0.162945959856	0.177084079472	0.219695826363	0.233665782347	0.206608369997
a46	0.179541193285	0.190472266491	0.209745748788	0.216650490782	0.203590319999
a20	0.182064591095	0.19389954883	0.207441126263	0.213369763594	0.203224956666
a31	0.187725713698	0.195081472943	0.204819775421	0.210299571198	0.202073438889
</S>	0.192503426849	0.196634031471	0.20291377271	0.206764855599	0.201183884444
