 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	0.052641748	0.038833614	0.029645749	0.092744233	0.103239045	0.0182380105	0.0980362225	0.10277709	0.122731975	0.115271755	0.15314859	0.0726919425
a10	0.066316156	0.0427796876667	0.0309017523333	0.101127107667	0.105949191667	0.0130486575	0.1072390975	0.11608201	0.130260198333	0.114066758333	0.12133518	0.0508942025
a20	0.0766115886667	0.0420223525556	0.0304659057778	0.104114719222	0.103684418889	0.0109168038333	0.111073312833	0.126078806667	0.142611756111	0.111927766111	0.102618233333	0.0378743441667
a31	0.0748638328889	0.0389495731852	0.0233758742593	0.096464615074	0.0986521046297	0.00758461204443	0.111896182944	0.139867748889	0.163133788704	0.120909022037	0.0960505644443	0.0282520760556
a20	0.070420300963	0.0411100950617	0.0239944527531	0.0932779436913	0.0990483368766	0.00654882111481	0.110696240981	0.138924212963	0.164381786235	0.124355137346	0.100272461481	0.0269702056852
a31	0.0689491769877	0.0440267523539	0.0245115929177	0.0913310478971	0.0980749876255	0.00620488470494	0.106783366994	0.138201830988	0.163772202078	0.126923799115	0.104541143827	0.0266791958951
a17	0.0668227089959	0.0443122664513	0.0216352996392	0.0900813859657	0.0986002558752	0.00521300523498	0.106660025665	0.139626746996	0.164031870693	0.130318336372	0.108143872609	0.0245542092984
a31	0.0661880696653	0.0446585621504	0.0202492045464	0.0897024086552	0.0992163369584	0.00483120487833	0.105729978555	0.141034795665	0.163995273564	0.132255302124	0.108768405536	0.0233704820995
a26	0.0650703532218	0.0454844883835	0.0193897938488	0.0872573462184	0.0973046339861	0.00471902965944	0.105671521518	0.142943708555	0.163365297855	0.134586577375	0.110653165179	0.0235541296998
a23	0.0673292410739	0.0477807427945	0.0251692279496	0.0965408154061	0.107099637995	0.00548620428648	0.110951072506	0.128741997518	0.138964744285	0.127821947125	0.117912021726	0.0262024088999
a31	0.069261952358	0.0457073695982	0.0221533439832	0.0925823884687	0.103608462665	0.00504372292883	0.105994900835	0.135992933839	0.152609673095	0.131068620375	0.112102450575	0.0238742349666
a20	0.0659664894527	0.0430911041994	0.0159045386611	0.0882408244896	0.101835270888	0.00403192394294	0.105864096945	0.142555907946	0.162581341032	0.136962420125	0.113035336858	0.0199307453222
a31	0.0621683311509	0.0398978493998	0.0129402500537	0.0849396398299	0.103403635296	0.00363990684765	0.105018973648	0.148788865982	0.170699430344	0.142611223375	0.108856642286	0.0170352501074
a41	0.060350583717	0.0376614634666	0.0106464428512	0.08096405661	0.102411245099	0.00335306961588	0.104052349216	0.153058691994	0.176532823448	0.147673931125	0.107895634095	0.0153997217025
a35	0.0634319949057	0.0404386274889	0.0154451759504	0.09087101887	0.111291010033	0.00373993917196	0.110053386405	0.136055808665	0.150159674483	0.139904973708	0.120735626032	0.0178727662342
a24	0.0716847286352	0.0455644508296	0.0272821129835	0.09951390629	0.115146770011	0.00568223192399	0.110022462135	0.122587167555	0.131440166494	0.127575781236	0.120355646677	0.0231445474114
a31	0.0710957832117	0.0432292386099	0.0251142993278	0.0921952570967	0.107901210004	0.00571498614133	0.106757922045	0.132400332518	0.146538623831	0.134641510412	0.112317178892	0.0220936371371
a3	0.0625485854039	0.03756936187	0.0136524964426	0.0851989286989	0.107675078335	0.00385551281378	0.107554546682	0.141927964173	0.15996505461	0.147643526804	0.116122472964	0.0162864940457
a31	0.054431289468	0.0327161496233	0.0096484480142	0.0771158925663	0.108775917778	0.00349253293793	0.102849046894	0.152480194724	0.18315513487	0.157159615601	0.105269617655	0.0129061653486
a35	0.0482303674893	0.0283042265411	0.0073311168714	0.0707521908554	0.108682975926	0.00335965971264	0.100306235631	0.157453861575	0.193835964957	0.167435108534	0.103243832552	0.0110644391162
a24	0.0516137091631	0.0323737005137	0.0096610986238	0.0822676486185	0.117190068642	0.00324776843755	0.107621958544	0.138965680525	0.159545831652	0.159053589511	0.125657957517	0.0128009763721
a31	0.0500113583877	0.0308115108379	0.00980805110793	0.0771115438728	0.113332992881	0.00345308791252	0.102130774515	0.149470143508	0.178569890551	0.163466779837	0.108727925839	0.0131059187907
a7	0.0434110007959	0.025118992946	0.00695259346931	0.0672135656243	0.108551236294	0.00333077920417	0.0994276131717	0.158712357836	0.19364967685	0.179311856612	0.102952561946	0.0113677332636
a31	0.0382432635986	0.0226436906487	0.00637802958977	0.0596086508748	0.103633160765	0.00378509606806	0.0952945697239	0.161734422612	0.216732975617	0.187231552204	0.0945488633153	0.0101657057545
a28	0.0332425971995	0.0197994322162	0.00596455022992	0.0506529042916	0.096427230255	0.00413596425602	0.0892337685746	0.171415734204	0.236770191872	0.202057874068	0.0804988224384	0.00980091891817
a38	0.0344110983998	0.0203979760721	0.00571240787664	0.0586237730972	0.103174340085	0.00353633978534	0.0987323161915	0.159154741401	0.196651727291	0.206262391356	0.102900519479	0.0104423399727
