 	tu	le	hai	cucinati	le	verdure	</S>
a46	0.0635204525	0.201253405	0.120848575	0.216523745	0.228070305	0.106521375	0.0632621525
a8	0.0472750061667	0.215529668333	0.0912965936667	0.291484191667	0.249490198333	0.0714515206667	0.0334728435
a20	0.0322164607222	0.229465982778	0.0749118765556	0.338692660556	0.248762746111	0.0533290202222	0.0226212931667
a8	0.0254133392407	0.241868810926	0.0647639815185	0.358507680185	0.240446558704	0.0496852087407	0.0193144280556
a31	0.0141598360802	0.255900136975	0.0363657170062	0.394752313395	0.247595946235	0.0374659339136	0.0137600680185
a37	0.0092586161934	0.273172058992	0.0256880105021	0.403616777798	0.247578915412	0.0297365279712	0.0109490650062
a10	0.00747498513113	0.290031499664	0.024957543834	0.382201182599	0.255661688471	0.0291862943237	0.0104867940021
a31	0.00646857961038	0.260303249888	0.0212924926113	0.399639930866	0.277673252824	0.0248385451079	0.00978391866737
a21	0.00660617500346	0.212002726629	0.0169326558704	0.468329676955	0.265597774275	0.0210385217026	0.00949245722246
a31	0.00813998746782	0.175926678876	0.0169743376235	0.536186938985	0.229237048092	0.0218947019009	0.0116403204075
a10	0.0131606798226	0.143128851292	0.0238524578745	0.571893146328	0.201483066031	0.028030203967	0.0184515911358
a17	0.0204413029409	0.134202055431	0.0327785729582	0.539124815443	0.209773695344	0.0362432533223	0.0274363140453
a20	0.0259981929803	0.13864687181	0.0372761476527	0.478814051814	0.244385478448	0.0409547131074	0.0339245723484
a31	0.0362777403268	0.134270185937	0.0457203648842	0.453909323938	0.237203089483	0.0490173997025	0.0436018707828
a39	0.0589224571089	0.130679327312	0.0674160482947	0.414667957979	0.194215683161	0.0687551952342	0.0653432889276
a31	0.0820379640363	0.134274432437	0.0899129860982	0.34693763266	0.16836767772	0.0904281917447	0.0880411083092
a8	0.0991883313454	0.134853210812	0.104779668699	0.292879527553	0.159522972573	0.105148630582	0.10362762777
a39	0.110214030448	0.130551670271	0.1134668929	0.263705435851	0.154938910858	0.114126513527	0.112996494257
a8	0.104885735483	0.122413788424	0.106743427633	0.289082078617	0.161926203619	0.108198741176	0.106749984752
</S>	0.0968066607415	0.117645306712	0.0981748538165	0.319316639309	0.169563251809	0.100128530588	0.098364727376
