 	ha	potuto	entrare	dalla	finestra	</S>
a46	0.117782078	0.068435925	0.17271778	0.258238975	0.32320185	0.059623423
a31	0.133396356	0.060867174	0.167935916667	0.245056108333	0.357008936667	0.0357355626667
a8	0.137224472	0.0578277203333	0.129611878889	0.249252999444	0.401697932222	0.0243850238889
a31	0.153242717333	0.0606744967778	0.11664862763	0.220437976481	0.429697700741	0.0192984292963
a15	0.160218935778	0.0538740972593	0.09949649721	0.194081888827	0.47639826358	0.0159302647654
a13	0.153643915259	0.0379557907531	0.0744256674033	0.177027769609	0.539888941193	0.0170578762551
a24	0.15168067842	0.0270830519177	0.0566123624678	0.15682936987	0.584510480398	0.0232840024184
a31	0.168911219473	0.0325181913059	0.0609634491559	0.14028057829	0.552563336799	0.0447632068061
a18	0.180638669824	0.040866626102	0.0667750383853	0.12900226443	0.515813288933	0.0669041322687
a31	0.188782299941	0.0516233587007	0.0777432531284	0.131149031477	0.457807669644	0.0928944074229
a20	0.194116586647	0.0717561895669	0.0962162727095	0.135584680492	0.366268113215	0.136058162474
a11	0.163463960549	0.080131653189	0.100007989237	0.157535910164	0.348228521072	0.150631977491
a8	0.12958579185	0.0868287143963	0.104736994746	0.184674233388	0.358309123691	0.13586516583
a31	0.122335597283	0.108690761465	0.124520524915	0.187376221129	0.315558344564	0.141518581943
a8	0.124014779094	0.127360127155	0.142824558305	0.182178030376	0.267269824855	0.156352710648
a31	0.128404909698	0.138874395718	0.152953139435	0.179435900125	0.236507964952	0.163823693549
</S>	0.130548429849	0.145983287859	0.159422399717	0.178523595062	0.215835182476	0.169687091775
