 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.174839365	0.1650674	0.160353365	0.170360265	0.056856949	0.110727845	0.116989885	0.044804887
a39	0.185780481667	0.17379578	0.169386045	0.184109998333	0.0432869656667	0.101274553333	0.115495588333	0.026870549
a41	0.205729807222	0.18616014	0.174041691667	0.204948436111	0.0290069885556	0.0821800894443	0.099352446111	0.0185803646667
a39	0.244950809074	0.207388673333	0.167479170556	0.211691232037	0.0217235945185	0.0566606584814	0.0735407053703	0.0165651232222
a20	0.293999119691	0.224643957778	0.149285763519	0.191277234012	0.0195578225062	0.0448402314938	0.0595500141234	0.0168458184074
a0	0.347283349897	0.227522699259	0.128203851173	0.166388288004	0.0190410348354	0.0408313054979	0.0526794383745	0.0180500154691
a31	0.361901466632	0.19994134642	0.115730148391	0.150058149335	0.0276128549451	0.055308520166	0.0613071657915	0.0281403471564
a13	0.343597552211	0.166587688807	0.111424218797	0.146808883112	0.0400212559817	0.0755605800553	0.0753297035972	0.0406700957188
a17	0.304267007404	0.151974919602	0.114861909266	0.150087474371	0.0497015369939	0.0901831866851	0.0860484711991	0.0528754652396
a31	0.232667432468	0.138957943201	0.120365788089	0.14841202479	0.0719734416646	0.109006218895	0.101862047066	0.0767550917465
a3	0.182930920823	0.1295769944	0.121412999363	0.144715718263	0.0925348438882	0.120998209632	0.112253855689	0.0955764725822
a46	0.159588373608	0.1255462748	0.122098719788	0.142378836088	0.102225261296	0.126262273211	0.117246368563	0.104653902861
</S>	0.146075901804	0.1237330774	0.122789409894	0.140609968044	0.107711285648	0.128963021605	0.120229039281	0.10988828643
