 	stava	ancora	cucinando	</S>
a8	0.036967434	0.36076343	0.4686016	0.13366754
a46	0.018845215	0.37618028	0.522860313333	0.0821141486667
a24	0.0113382569	0.39553452	0.533004547778	0.0601226562222
a37	0.00748765186667	0.39841374	0.545987235926	0.0481114034074
a20	0.00538154328889	0.359929446667	0.600378568642	0.0343104844691
a31	0.0106055030963	0.291187198889	0.667465049547	0.0307422981564
a37	0.0170345876988	0.248988312963	0.700148263182	0.0338288760521
a31	0.0380903045663	0.226158587654	0.682408101061	0.053343008684
a20	0.0627225728554	0.199668372551	0.660274090354	0.0773349495613
a31	0.0927955256185	0.19540972085	0.605107963451	0.106686773187
a6	0.133058985206	0.20333672695	0.516099584484	0.147504701062
a31	0.162421768402	0.212151352317	0.448906078161	0.176520823687
a20	0.191063952801	0.222955424106	0.382739726054	0.203240907896
a46	0.212672114267	0.234880941369	0.330546112018	0.221900822632
a31	0.227371228089	0.241327187123	0.300081684006	0.231219900877
</S>	0.234342064045	0.243576968562	0.285383042003	0.236697940439
