 	lo	posso	finire	di	scrivere	</S>
a20	0.293237965	0.106847275	0.0417730965	0.26783684	0.23987903	0.05042578
a31	0.391736241667	0.101154498333	0.0276551258333	0.263660146667	0.185197616667	0.0305963586667
a39	0.491516440556	0.0780429594443	0.0151522952778	0.275397198889	0.121703448889	0.0181876278889
a24	0.551162113519	0.0628777464814	0.0111643714259	0.263189936296	0.0959429296297	0.015662896963
a18	0.616851721173	0.0416922231605	0.0112796234753	0.222879865432	0.0875144232099	0.019782160321
a24	0.610390353724	0.0324867587202	0.0154845481584	0.208930955144	0.101712357737	0.030995048107
a31	0.482992547908	0.0558245129067	0.0467422823861	0.196172165048	0.151338042579	0.0669304527023
a20	0.321699182636	0.0846422393022	0.083640695462	0.182719245016	0.216346267526	0.110952354234
a31	0.239998967545	0.106041414767	0.109216989821	0.172113548339	0.239086225842	0.133542841411
a1	0.196413105848	0.129528268256	0.134786816607	0.16195751278	0.230237825281	0.14707647047
a31	0.172026578616	0.144659259419	0.149770222202	0.162892747593	0.213819438427	0.156831756823
</S>	0.168460714308	0.15235754471	0.155747501101	0.163325578797	0.200161194213	0.159947463412
