 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.1122788	0.143886965	0.143042035	0.14271658	0.102410325	0.142981025	0.181329455	0.031354812
a31	0.115300153333	0.157068388333	0.148771528333	0.15336448	0.101629535	0.150385598333	0.156500111667	0.0169802068333
a39	0.131804397778	0.169192942778	0.154649872778	0.161957583333	0.0847327083333	0.150164299444	0.137221375889	0.0102768407778
a21	0.141214729259	0.169518997593	0.158776504259	0.164419011111	0.0881936744444	0.144967133148	0.12442555063	0.0084844265926
a31	0.137665673086	0.166587272531	0.158553058086	0.16663868037	0.0910220784815	0.153065844383	0.119671556877	0.00679584639753
a37	0.130079604362	0.167624624177	0.158588766029	0.171406340123	0.0891408081605	0.161611518128	0.116368798959	0.00517952909918
a31	0.131912061454	0.184681988059	0.162279115343	0.169144886708	0.0892142413868	0.146473519376	0.11136300832	0.00493117903306
a41	0.138891543818	0.22261750602	0.165334731781	0.158921878903	0.0914363291289	0.116375559792	0.100808544773	0.00561390681102
a10	0.138211767939	0.24640883534	0.166416680594	0.157493432968	0.0871273363763	0.103781121264	0.0946533282577	0.00590747937034
a31	0.13950265598	0.268119268447	0.165931466865	0.151552854323	0.0847354901254	0.092086245088	0.0905294860859	0.00754251565678
a46	0.142214615327	0.320469579482	0.154750005622	0.128726246774	0.0921573880418	0.0697047440293	0.0801000706953	0.0118773412189
a20	0.138518495109	0.352991499827	0.137312178541	0.111021054258	0.0995214210139	0.0611707470098	0.0819092055651	0.017555375073
a13	0.130415675036	0.349732316609	0.129742582847	0.107658014753	0.0957186286713	0.0653693623366	0.0990392285217	0.022324167691
a31	0.118915755012	0.366514805536	0.121569662282	0.099095606251	0.0870294528904	0.0640793327789	0.109565006174	0.033230376897
a39	0.114082295004	0.376315301845	0.110294672094	0.089330298417	0.0913592009635	0.0601171562596	0.110297368725	0.0482037199657
a16	0.109033131668	0.341508120615	0.106428477365	0.089517426139	0.0934100056545	0.0691376387532	0.126853462908	0.0641117499886
a13	0.0975027672227	0.329692950205	0.107404424122	0.0927646703797	0.0781588372182	0.0839518945844	0.143881030969	0.0666434399962
a31	0.0970286707409	0.302489723402	0.107503078374	0.0978335134599	0.0798843540727	0.0948745745281	0.149980443656	0.0704056599987
a37	0.100669855247	0.232823494467	0.108596131458	0.101617601153	0.0932798596909	0.101021937509	0.166409291219	0.0955818399996
a31	0.103765990082	0.183620661489	0.112379812153	0.106539389051	0.100128148564	0.106191210503	0.175842870406	0.111531925333
a8	0.109462041694	0.15474751383	0.116862335718	0.113232255017	0.103412534855	0.113178380168	0.171053463469	0.118051497111
</S>	0.111471815847	0.144773056915	0.119664842859	0.116522037509	0.100336977428	0.116799120084	0.167975566734	0.122456618555
