 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	0.0848239525	0.072432105	0.0657026545	0.098665095	0.17874363	0.023581375	0.208367545	0.20675256	0.060931077
a29	0.115713089167	0.0943409863333	0.0813768831667	0.117239015	0.187085316667	0.0118540995	0.183851905	0.168422413333	0.040116267
a31	0.144519306389	0.113880883444	0.0929248193889	0.129296998333	0.188843162222	0.00790007176667	0.158237245	0.135498867778	0.028898623
a20	0.157500368796	0.126673964481	0.10198143813	0.140425006111	0.205531137407	0.00566531268889	0.139316431667	0.105618352593	0.017288017
a31	0.165198732932	0.13751869816	0.109726709377	0.15187725537	0.224934212469	0.00507661862963	0.114761403889	0.078840127531	0.0120662713333
a28	0.172749734311	0.14769021272	0.113747056459	0.161413518457	0.247888414156	0.00567722807654	0.0864070812963	0.054918234177	0.0095085146111
a3	0.176220521437	0.146469137573	0.106414395486	0.163243322819	0.269504504719	0.00606082775885	0.0753534004321	0.0473477497257	0.00938613303703
a35	0.176264850479	0.137102712524	0.095280790162	0.15686728094	0.28474147824	0.00607103918628	0.0813370368107	0.0508656032419	0.0114691970123
a31	0.17639228016	0.136108914175	0.093338635054	0.158247840313	0.29018547608	0.00681514039543	0.0775394122702	0.0488908810806	0.0124813971708
a20	0.171635223387	0.138749871392	0.096225567018	0.159936250104	0.302427072027	0.00899517579848	0.0670677240901	0.0421831920269	0.0127798788903
a31	0.153777957796	0.135425750464	0.0975678176727	0.154317723368	0.325817414009	0.0151309222662	0.06104349003	0.040096859009	0.0168220226301
a28	0.137763289265	0.137590193488	0.108675712558	0.155505897789	0.314204338003	0.0233900574221	0.0585992886767	0.0408169663363	0.0234542665434
a13	0.121265539755	0.133757977829	0.115818764186	0.15420061593	0.288872449334	0.0335481648074	0.0654758695589	0.0545049987788	0.0325556555145
a41	0.095839796585	0.113476593943	0.104675424729	0.142319658643	0.281300683111	0.0460983812691	0.0807399385196	0.0873408729263	0.0482086805048
a28	0.0738469765283	0.0887418926477	0.0849276749097	0.123609726214	0.27951383437	0.0505194687564	0.10798138484	0.123249674309	0.0676093835016
a31	0.0648147631761	0.0745125542159	0.0733256616366	0.105365820071	0.24828618479	0.0748958839188	0.125305164947	0.14015088477	0.0933430878339
a20	0.067512819392	0.0747130014053	0.0758454385455	0.101445223024	0.207186361597	0.107287417973	0.116261791649	0.141421128257	0.108326829278
a31	0.0703831847973	0.0753371371351	0.0764058075152	0.0958924873413	0.172453067199	0.126321905991	0.117309147216	0.145595952752	0.120301323093
a24	0.0730158649324	0.076351329045	0.0769760025051	0.0915306804471	0.149535269066	0.13752346533	0.118746979072	0.149084344251	0.127236067698
a46	0.0731315033108	0.0757747763483	0.075930480835	0.089090520149	0.149890669689	0.13768730511	0.120386183024	0.14982381475	0.128284742566
</S>	0.0701887541554	0.0717052581741	0.0711125954175	0.0805861750745	0.148374374845	0.139178132555	0.131782406512	0.151271022375	0.135801281283
