 	dovevo	comprare	il	pane	ogni	giorno	</S>
a20	0.0759050195	0.0595151525	0.181375675	0.14479884	0.21618883	0.22508683	0.097129677
a31	0.0671857565	0.0438706071667	0.172273815	0.122469873333	0.26555503	0.264562013333	0.0640829003333
a37	0.0477915221667	0.0235275697222	0.171199801667	0.112962472444	0.30726191	0.295944981111	0.0413117374444
a31	0.0389632643889	0.0151802502407	0.169203467222	0.0950911354813	0.325871236667	0.325102013704	0.0305886331481
a7	0.027970937463	0.0108156770802	0.134394342407	0.0577052678271	0.361965412222	0.385816284568	0.021332067716
a31	0.0201034221543	0.0100746710267	0.105714742136	0.037799172609	0.380129804074	0.426052041523	0.0201261399053
a44	0.0226185193848	0.0168811060089	0.089861540712	0.0381173498697	0.361343081358	0.437951123841	0.0332273016351
a31	0.0295560364616	0.0263712126696	0.0795398355707	0.0446363132899	0.336950707119	0.43340843128	0.0495374972117
a7	0.0359547368205	0.0350952828899	0.0784426485236	0.05709397443	0.321706035706	0.40703740376	0.0646699414039
a3	0.0395343042735	0.04400951963	0.0777723928412	0.0748964831433	0.310824845235	0.37568444792	0.0772780138013
a20	0.0353235767578	0.0446048125433	0.0725724742804	0.0782208277144	0.321648348412	0.37516746264	0.0724625212671
a31	0.0376430969193	0.0523090701811	0.0773895160935	0.0829033825715	0.314629869471	0.36012500088	0.075000099089
a0	0.0517549809731	0.0749825700604	0.0957832733645	0.105064707524	0.265390843157	0.30760565696	0.0994179750297
a31	0.064470598991	0.0945220800201	0.109921359121	0.122647962508	0.220876841052	0.26815527232	0.119405871677
a8	0.0761562816637	0.11113054334	0.121461677707	0.132140440836	0.190341657017	0.236269040773	0.132500340559
</S>	0.0829435888319	0.12032057167	0.128184253854	0.138738325418	0.174399603509	0.215189450387	0.14022419028
