 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.1382018575	0.225171835	0.16232673	0.0548314825	0.0744959075	0.2854996	0.0594725835
a33	0.167357779167	0.236604425	0.17528913	0.0464110111667	0.0682508558333	0.274046246667	0.0320405335
a31	0.196379673056	0.259202531667	0.185707103333	0.0454309657222	0.0639697942778	0.228516838889	0.020793084
a41	0.218387487685	0.281763927222	0.196069324444	0.0418663312407	0.0524108480926	0.193337372963	0.0161647018333
a18	0.227937642562	0.293958479074	0.204195404815	0.0322812767469	0.0366646003642	0.189104970988	0.0158576142778
a11	0.218232477521	0.298691966358	0.205958938272	0.0244342705823	0.0261723691214	0.207776986996	0.0187329904259
a17	0.195743882507	0.313276482119	0.213895089424	0.0204166551941	0.0212467763738	0.212502672332	0.022918440142
a11	0.177464787502	0.331734440706	0.222216399808	0.018421307398	0.0193824837913	0.204334890777	0.0264456910473
a31	0.150244155834	0.326143113569	0.216427039936	0.038188104466	0.0391151399304	0.188476433592	0.0414060310158
a21	0.129976668611	0.30605015119	0.201108183312	0.0588628204887	0.0599754606435	0.182523111197	0.0615035916719
a31	0.117802719537	0.25564689373	0.181857621104	0.0834397491629	0.0852139928812	0.187016097066	0.0890228985573
a15	0.105143653179	0.20487318791	0.167935240368	0.106570784721	0.108943897627	0.188600752355	0.117932479519
a31	0.10276854306	0.180457462637	0.160216603456	0.118124886574	0.120328289209	0.184617714118	0.13348649984
a11	0.09573284302	0.156997567546	0.155151477819	0.131993938858	0.133812589736	0.176816441373	0.149495099947
a31	0.0971429176733	0.147780629182	0.152287152606	0.137430742953	0.138928109912	0.171360950458	0.155069426649
a11	0.0967900625578	0.142471409727	0.151370304202	0.143129810984	0.144213699971	0.164882290153	0.15714234555
a46	0.102608794186	0.140976306576	0.149710534734	0.144050976995	0.14490393999	0.161139353384	0.15661005185
a31	0.120268724729	0.144118545525	0.146611761578	0.143899395665	0.144250829997	0.151728251128	0.14912248395
</S>	0.126669007365	0.144132292763	0.145561485789	0.143943572833	0.144150879999	0.148610945564	0.146931791975
