 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.0514112135	0.08330722	0.081838467	0.09347954	0.0691212935	0.0701770145	0.078263677	0.066116087	0.071801053	0.065793397	0.079915242	0.1134452275	0.07533063
a31	0.0487765341667	0.0775856433333	0.0761352236667	0.0928116303333	0.0633963568333	0.0709464471667	0.085137752	0.0687639786667	0.0821998643333	0.069356309	0.0945574206667	0.116227775833	0.0541050953333
a23	0.0470215980556	0.0837255794444	0.0767761962222	0.0895104384444	0.0654234002778	0.0636940930556	0.0875313656667	0.0708833065556	0.0876821481111	0.070056841	0.100164993556	0.112743081944	0.0447869624444
a31	0.0497751796852	0.0899673181481	0.0778627037407	0.0862869908148	0.0669030784259	0.0620112220185	0.0855944465556	0.0717465191852	0.089156446037	0.0693006466667	0.101370596519	0.107361650648	0.0426631988148
a39	0.0516558872284	0.0911563593827	0.0779783729136	0.0844783782716	0.0678575978086	0.0623295416728	0.0848798085185	0.0726575380617	0.0898168653457	0.0695285085556	0.10152240084	0.105151931549	0.0409868089383
a8	0.0508935334095	0.0879376764609	0.0801770713045	0.0898034694239	0.0623660859362	0.0656257022243	0.0884143378395	0.0719102743539	0.0902089617819	0.0694111041852	0.0998601269467	0.10422140185	0.0391702846461
a31	0.0433379544698	0.080856280487	0.0732106557682	0.0878111331413	0.0531220353121	0.0627843777414	0.0897430859465	0.0706214997846	0.096366800594	0.0722848713951	0.113794098982	0.121891717283	0.0341755172154
a13	0.0440830941566	0.080509681829	0.0742749619227	0.0875402143804	0.054756327104	0.0635929592471	0.0894153099822	0.0709663165949	0.095651940198	0.0719543971317	0.113898136327	0.122371979094	0.0309846750718
a31	0.0450738330522	0.0801076692763	0.0733884973076	0.0879826397935	0.050809929368	0.0648835760824	0.0867437863274	0.0675395655316	0.0925714367327	0.0688646290439	0.120797425442	0.131650369698	0.0295866150239
a46	0.0414524676841	0.0741345884254	0.0651046357692	0.0854969815978	0.0419603431227	0.0638816683608	0.0846278317758	0.0647313585105	0.0954775322442	0.070938456348	0.134149988481	0.150911639899	0.0271324856746
a35	0.041319755228	0.0732161961418	0.0681326639231	0.0919770005326	0.0434170293742	0.0659290907869	0.0890976319253	0.0680865061702	0.0958097074147	0.074505352116	0.12292025616	0.140977666633	0.0246111535582
a24	0.046927341076	0.0759966487139	0.0768867299744	0.0997912668442	0.0488197497914	0.072575026929	0.0918273739751	0.0695460603901	0.0904270924716	0.0723682240387	0.10751927872	0.123466038878	0.0238491865194
a18	0.054376104692	0.0788802395713	0.0828376633248	0.101463338948	0.0533489032638	0.0800021169763	0.0913960379917	0.0689017984634	0.0861158828239	0.0686847946796	0.09825128124	0.110653242959	0.0250885961731
a17	0.0583078542307	0.0815859465238	0.0847051677749	0.102534336316	0.0526561204213	0.0840660986588	0.0906942806639	0.0676045841545	0.0846026562746	0.0667833198932	0.0951794287467	0.106037420986	0.0252427667244
a43	0.0603895430769	0.0827640571746	0.085346655925	0.102922618772	0.0520779451404	0.0862986462196	0.090283274888	0.0669752527182	0.0839847600915	0.0659723916311	0.0939952895822	0.104263228329	0.0247263045748
a31	0.049126352359	0.0751073960582	0.0705804406417	0.101512554257	0.0438646947135	0.0756429414065	0.084082438296	0.0608049375727	0.0910244246972	0.068153943877	0.115134533194	0.14009908411	0.0248662415249
a20	0.0366432807863	0.0669224373527	0.0566283648806	0.103719982752	0.0339961755712	0.0649287681355	0.0816281860987	0.0578903008576	0.0991403282324	0.0752343512923	0.131668661065	0.16979808137	0.0218010658416
a24	0.0394712222621	0.0672872024509	0.0599000942935	0.110145959584	0.0340360018571	0.0693647960452	0.0858489886996	0.0628514419525	0.0977527394108	0.0800785737641	0.120005498688	0.15505194379	0.0182055136139
a49	0.046000622754	0.0707333791503	0.0645484447645	0.115695608528	0.034197554619	0.0775439753484	0.0867415262332	0.0639515806508	0.0929971514703	0.0783321029214	0.109852381229	0.14226331793	0.017142351538
a39	0.0514561075847	0.0758601280501	0.0692427282548	0.117767576176	0.0344078605397	0.0829848617828	0.0869258454111	0.0629808358836	0.0891212254901	0.0746108859738	0.104348753743	0.133034645977	0.017258548846
a19	0.0519454028616	0.0758956526834	0.0704113560849	0.116839902059	0.0355411468466	0.0833918122609	0.0876695118037	0.0635988156279	0.0885891584967	0.0743033499913	0.103307919581	0.130551498659	0.0179544966153
a18	0.0509868622872	0.0727203542278	0.0699310553616	0.115379880686	0.0366652539489	0.0837886724203	0.0887482539346	0.0651933132093	0.0891680628322	0.0755858313304	0.103301241527	0.13049430622	0.0180369425384
a31	0.0388261650957	0.0621275287426	0.0549366554539	0.100210452229	0.0331584923163	0.0653344311401	0.0730819946449	0.0545995777364	0.0886379442774	0.0697750557768	0.137991977176	0.197353192073	0.0239665215128
a17	0.0256201323652	0.0522881092475	0.0395565621513	0.0877970414097	0.0302773917721	0.04460228138	0.0586321568816	0.0446961499121	0.0943652580925	0.0688432192589	0.173099465725	0.253969670691	0.0262525255043
