 	non	ho	cosa	è	da	mangiare	</S>
a31	0.152004175	0.172849615	0.18252776	0.02610029835	0.0525293465	0.33635138	0.0776373525
a8	0.177650991667	0.181629005	0.182453783333	0.0144916160167	0.0288073481667	0.369993173333	0.0449740068333
a31	0.195916470556	0.179837208333	0.175389847778	0.0131600033389	0.0201912503889	0.384966874444	0.0305382986111
a37	0.206821853519	0.175842279444	0.170728685926	0.0130670457796	0.0164986102963	0.392449241481	0.024592281537
a20	0.200429821173	0.154467609815	0.148731247309	0.0134894845932	0.0168396639321	0.43879674716	0.0272454218457
a31	0.187503077058	0.130643331272	0.12851376777	0.0265844731977	0.0320131623107	0.446931072387	0.0478110852819
a17	0.165108539019	0.114437631757	0.116479765923	0.0481883643992	0.0561666574369	0.422249657462	0.0773693417606
a20	0.12816208634	0.0947251405857	0.101235587308	0.0668955181331	0.0753202011456	0.435727282487	0.0979341539202
a31	0.103199772113	0.0855313735286	0.101866614436	0.0992563893777	0.105818560382	0.382273817496	0.122053467973
a39	0.0937427620377	0.0860410711762	0.107199434812	0.129752116459	0.136248046794	0.298818642499	0.148197915991
a35	0.0893289653459	0.0887533437254	0.112456931604	0.136665015486	0.142325802265	0.2756706475	0.154799271997
a39	0.0887287471153	0.0957621979085	0.121280349201	0.127907438495	0.131814940755	0.281815249167	0.152691093999
a46	0.0987283443718	0.108269389303	0.127160165067	0.124458066165	0.127396780252	0.264887846389	0.149099458
a35	0.106172833457	0.116244006434	0.131106055022	0.128396702055	0.130197780084	0.241145388796	0.146737286
a31	0.115930303152	0.123792072145	0.133966388341	0.131903707352	0.133161123361	0.214789929599	0.146456522
</S>	0.127325326576	0.132141966073	0.137906684171	0.136778423676	0.137452636681	0.183745949799	0.144649051
