 	sta	e	dorme	nel	letto	</S>
a33	0.108238525	0.191248295	0.242887415	0.249302495	0.145965723	0.0623575465
a31	0.111656901667	0.201111371667	0.273070045	0.243711608333	0.133712874333	0.0367371998333
a37	0.109456227222	0.221582290556	0.303646395	0.235735086111	0.102637038111	0.0269429556111
a31	0.123101775741	0.231621670185	0.299801138333	0.22903631537	0.094372236037	0.0220668532037
a13	0.128332175247	0.226510803395	0.302756972778	0.238282708457	0.0901460253457	0.0139713254012
a20	0.117114948416	0.220253217798	0.315247777593	0.253196396152	0.0833892884486	0.0107983671337
a24	0.0950369078053	0.211964619266	0.345911942531	0.267317245384	0.0699005721495	0.00986873004457
a28	0.0686016649351	0.191433053089	0.387830404177	0.283939521795	0.0564344933832	0.0117608926815
a31	0.0456674089784	0.157858177696	0.437574284726	0.286868653932	0.0534769394611	0.0185545492272
a35	0.0406617896595	0.143209935899	0.468167671575	0.265524121311	0.0563849591537	0.0260515757424
a18	0.0413192078865	0.137179628633	0.460499183858	0.266177710437	0.0600237090512	0.0348005999141
a31	0.0408945896288	0.119767842878	0.428079511286	0.267887453479	0.0885261080171	0.054844468638
a13	0.0473528305429	0.117176284293	0.380097210429	0.260490817826	0.116512282672	0.078370574546
a39	0.0514498785143	0.117120628098	0.345192143476	0.262801579275	0.129928167557	0.0935076165153
a31	0.0616663561714	0.120544892699	0.298951141159	0.237315199758	0.167675099186	0.113847308838
a21	0.0737357320571	0.123612627566	0.242695250386	0.212174369919	0.206738389729	0.141043609613
a31	0.0840902493524	0.128225552522	0.209402226795	0.199531009973	0.22134335991	0.157407573204
</S>	0.0926259576762	0.138076501261	0.195873078398	0.188531164986	0.223728679955	0.161164606602
