 	devo	pulire	l	albero	</S>
a39	0.12803135	0.17853353	0.213220955	0.3370394	0.143174765
a31	0.156687793333	0.154393398333	0.179947006667	0.396555053333	0.112416751667
a35	0.157326784444	0.126884947778	0.173346413889	0.443453577778	0.0989882905557
a31	0.156135801481	0.106514590593	0.15450901463	0.497244799259	0.0855957978519
a20	0.163498413827	0.082465633531	0.10531848321	0.58974201642	0.0589754309506
a31	0.166818981276	0.0679641848437	0.0803755447367	0.63523537214	0.0496059056502
a37	0.165714297092	0.0507282426146	0.0538012535789	0.686041454047	0.0437147592167
a1	0.143920679031	0.0481852968715	0.0533261978596	0.698589498016	0.0559783324056
a20	0.121623989677	0.0507834312905	0.0610688859532	0.689798366005	0.0767253408019
a31	0.111372098226	0.0514647034302	0.0650340786511	0.685031788668	0.0870973502673
a39	0.0993670210753	0.0510807124767	0.0637785445504	0.696735329556	0.0890384200891
a10	0.0884106170251	0.0495189991589	0.0617588865168	0.706923809852	0.0933877116964
a29	0.073880310675	0.0477811273863	0.0712237388389	0.704408836617	0.102705992232
a46	0.070231525225	0.0575750107954	0.088909079613	0.671189178872	0.112095212411
a31	0.0648571267417	0.0677269999318	0.100864961538	0.649767292957	0.11678362247
a20	0.0584024022472	0.0644823536439	0.0974271355127	0.666078244319	0.113609870823
a13	0.0540880224157	0.0603155202146	0.0929678235042	0.679068094773	0.113560531941
a20	0.0511196394719	0.0655953100715	0.0997576895014	0.657183981591	0.126343352314
a31	0.0610462534906	0.0846928533572	0.111239533167	0.61007350053	0.132947837438
a11	0.0669081608302	0.0927678611191	0.116927889389	0.594395376843	0.129000692479
a17	0.0643382416101	0.0900453187064	0.114885544796	0.601036222281	0.129694667493
a20	0.0646733792034	0.0942972712355	0.115447614932	0.58558695076	0.139994792498
</S>	0.0626532826017	0.0940156056177	0.116716797466	0.57888047538	0.147733846249
