 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.0469202195	0.0304822985	0.17415877	0.15697218	0.1700279825	0.16390601	0.177381025	0.0801515095
a21	0.0487921155	0.0231124808333	0.181722846667	0.1517237	0.211802174167	0.160706263333	0.163541521667	0.0585988561667
a37	0.0503085335	0.0213039009444	0.198535382222	0.155092026667	0.213396468056	0.165471537778	0.148296207222	0.0475958917222
a31	0.0421264498333	0.0147645783148	0.219291817407	0.146210065556	0.226157669352	0.166930689259	0.150996009074	0.0335226839074
a17	0.0357908186111	0.0098245477716	0.222536209136	0.134511671852	0.252180306451	0.159419729753	0.159257989691	0.0264787146358
a20	0.0382813608704	0.00935803559053	0.206994389712	0.138962137284	0.266666718817	0.149551079918	0.164276186564	0.0259101125453
a41	0.0379653506235	0.00937078419684	0.212839923237	0.146640759095	0.260913869606	0.141788939973	0.165617315521	0.0248630898484
a31	0.0282730952078	0.00791228823228	0.222143231079	0.129344669698	0.270350319869	0.135756883324	0.184802065174	0.0214174572828
a46	0.0195948097359	0.00690701324409	0.201396357026	0.102885761233	0.295843699956	0.138013031108	0.216746321725	0.0186130074276
a31	0.0159016502453	0.00690911508136	0.158055112342	0.0794720427443	0.346045109985	0.139765977036	0.238288860575	0.0155621348092
a13	0.0129664794151	0.00629950402712	0.129717975447	0.0581576119148	0.378331773328	0.144881822345	0.257119033525	0.0125257829364
a41	0.0133459051384	0.00610889934237	0.124192103149	0.0599719173049	0.352075041109	0.155225554115	0.275651324508	0.0134292536455
a31	0.0116024500461	0.00678128044746	0.10542793105	0.0521909327683	0.39911009037	0.142531178038	0.269612544836	0.0127435905485
a33	0.0107880070154	0.00863181714915	0.09354157035	0.0437115019228	0.426367833457	0.131346419346	0.272612751612	0.0130001048495
a31	0.0112480310051	0.010082195383	0.0847026217833	0.0401001199743	0.436128834486	0.128150353115	0.275797597204	0.0137902846165
a28	0.0104377750017	0.0100101647943	0.0712201605944	0.0333536343248	0.468664704829	0.124346384372	0.269776232401	0.0121909875388
a20	0.0105194546672	0.00929888426477	0.0779218885315	0.0348847771083	0.42974190161	0.135264554791	0.2898724908	0.0124960703463
a8	0.0118280668891	0.0107177947549	0.0956504375105	0.0437615663694	0.388852680537	0.13855912493	0.293843216933	0.0167871122821
a31	0.0124250266297	0.0139207792516	0.0895983288368	0.0442497681231	0.434658983512	0.121206579977	0.264941242311	0.0189992794274
a39	0.0116095518766	0.0146921240839	0.0645410646123	0.0339519313744	0.529014744504	0.100356106326	0.22936810077	0.0164663304758
a41	0.0109288482922	0.0149728906946	0.0632383948708	0.0314905121248	0.548864681501	0.0936376101087	0.21865784359	0.0182091911586
a13	0.0101313157641	0.0148094818982	0.0761383882903	0.0379089873749	0.4963966705	0.0997159433696	0.24108561453	0.0238136253862
a31	0.011883133588	0.0172535442994	0.0741631644301	0.040288124125	0.499861300167	0.10159262979	0.228555394843	0.0264027427954
a35	0.0173776055293	0.0272276040998	0.06558694981	0.041061471375	0.550068933389	0.09689121193	0.170892930281	0.0308932929318
a31	0.0237995335098	0.0392066640333	0.06609069327	0.0488059454583	0.56730001113	0.0863680426433	0.128964752094	0.0394643296439
a21	0.0362479681699	0.0600737233444	0.0783930977567	0.0669286468194	0.51118119371	0.0819723795478	0.107848447365	0.057354528548
a31	0.0499997267233	0.0824794411148	0.0964886479189	0.0878108589398	0.413570897903	0.0882499031826	0.103549304122	0.0778512161827
a10	0.0622916795744	0.0995636537049	0.111379341306	0.103933854313	0.323219459301	0.0968561877275	0.108279909707	0.0944758987276
</S>	0.0699924997872	0.109578106852	0.121059605653	0.113314974156	0.265702454651	0.103796323864	0.112060429853	0.104495584364
