 	cosa	fa	Anna	il	sabato	mattina	</S>
a46	0.106407965	0.07376272	0.148143435	0.192536665	0.27648023	0.12868741	0.0739815875
a31	0.124959985	0.0911534866667	0.158914541667	0.200532098333	0.289594723333	0.090027659	0.0448175195
a6	0.136222265	0.107047972222	0.163952747222	0.196625096111	0.295977821111	0.064754952	0.0354191151667
a31	0.155674385	0.118227982407	0.170180235741	0.19325498537	0.28334600037	0.051686816	0.0276295452222
a37	0.171073438333	0.118969127469	0.17132763858	0.191505498457	0.294441793457	0.0335507386667	0.0191317319074
a31	0.171688786111	0.11464445749	0.166121709527	0.188848836152	0.318459991152	0.0249246785556	0.0153115256358
a17	0.157836738704	0.10663377083	0.150924549842	0.180372565384	0.368858957051	0.0209414238519	0.0144319507119
a31	0.140874696235	0.0972607802767	0.137553443281	0.173517701795	0.413145135684	0.0212747226173	0.0163734797373
a17	0.128636607412	0.0918450000922	0.128390884427	0.165860113932	0.443182928561	0.0229197738724	0.0191646962458
a31	0.115894069804	0.0859116900307	0.120265619809	0.157077917977	0.470836822854	0.0262642962908	0.0237495727486
a8	0.106014765268	0.0855264466769	0.119325781603	0.148840372659	0.472609364285	0.0340368007636	0.0336464725829
a31	0.0980931584227	0.085321725559	0.117762823868	0.138965700886	0.475344151428	0.0414553189212	0.043057143861
a28	0.0949550681409	0.083822471853	0.116994097956	0.135435580295	0.478774110476	0.0440498773071	0.045968769287
a0	0.0976199197136	0.0857752872843	0.118213195985	0.132917026765	0.473507953492	0.0439889001024	0.0479776697623
a41	0.0904798249045	0.0795869857614	0.111729888662	0.121982715588	0.484516984497	0.0483971800341	0.0633063799208
a39	0.0789828749682	0.0648985819205	0.0990812128873	0.110434678529	0.520187638166	0.0496366833447	0.0767782633069
a31	0.0746463049894	0.0607372039735	0.0946699309624	0.110478891176	0.495046819389	0.0699385777816	0.094482187769
a39	0.0814759533298	0.0725864879912	0.106233683654	0.117310287392	0.406161979796	0.0964322792605	0.11979927259
a31	0.0884004427766	0.0830654879971	0.114167911218	0.123285811131	0.322584563265	0.122332453087	0.146163320863
a18	0.0937538295922	0.0914522446657	0.118267103739	0.12624087371	0.262711667755	0.141088984362	0.166485303621
a31	0.0975673051974	0.0967171448886	0.119266127913	0.128009287903	0.222217805918	0.155015178121	0.18120714454
a18	0.0986639317325	0.0985498299629	0.116652639304	0.127317679301	0.195354675306	0.16827598604	0.19518522818
a31	0.0983173605775	0.0987004216543	0.115973583101	0.129712356434	0.182583178435	0.17466536868	0.200047712727
a39	0.0968625921925	0.0975526205514	0.112779401034	0.130341525478	0.170194779478	0.18519163956	0.207077480909
a41	0.0931749627308	0.0949558718505	0.116328637011	0.136854085159	0.172456923159	0.18380418652	0.202425380303
a8	0.0847656159103	0.0918157356168	0.12998373567	0.152299825053	0.180010211053	0.17635815884	0.184766720101
a31	0.0816609503034	0.0929081785389	0.14097177189	0.159844811684	0.178664630351	0.17103339628	0.174916250034
a46	0.0810358587678	0.0909843348463	0.138704607297	0.161964350561	0.175116696784	0.17493925876	0.177254863345
a8	0.0825783349226	0.0954296602821	0.141279132432	0.161105916854	0.175250718928	0.17089419292	0.173462004448
</S>	0.0842861574613	0.101550650141	0.146926321216	0.160195618427	0.175011359464	0.16453591646	0.167493962224
