 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.125888898	0.156620395	0.16394244	0.19530567	0.15998898	0.150688285	0.0475654165
a46	0.143630946	0.198761688333	0.153837556667	0.198087203333	0.14625432	0.131633151667	0.0277951878333
a31	0.155043908667	0.250440722778	0.152650232222	0.224374921111	0.111633313333	0.0894774365557	0.0163794729444
a35	0.157180962889	0.254456020926	0.156464834074	0.227455223704	0.108016477778	0.0828391115186	0.0135873959815
a31	0.17137903763	0.265611126975	0.149053824691	0.230678897901	0.096844376926	0.0739279191729	0.0125048323272
a20	0.177129995877	0.316035102325	0.128766031564	0.263695185967	0.0607161299753	0.044137814391	0.0095197163424
a31	0.179016421959	0.361291560775	0.104265470521	0.271902168656	0.0424645729918	0.0318871434637	0.00917264634747
a39	0.17723415732	0.421204300258	0.0746636001737	0.259202409552	0.0306509143306	0.0266521714879	0.0103924277825
a3	0.16153654244	0.453942580086	0.0569685967246	0.264359616517	0.0258728074435	0.025787243496	0.0115325712608
a31	0.14794951748	0.465988186695	0.0492142715749	0.262493005506	0.0264716358145	0.0322023274987	0.0156810197536
a7	0.139299485827	0.503661288898	0.044961594525	0.228343325169	0.0282545502715	0.0363158724996	0.0191638379179
a10	0.123149071942	0.524728062966	0.044544456175	0.21871986839	0.0292704490905	0.0376244271665	0.021963647306
a31	0.101636353981	0.527220854322	0.045901588725	0.20615343613	0.0372248666968	0.0494254110555	0.032437508102
a11	0.0926124346603	0.538678334774	0.048971547575	0.168786372043	0.0452005848989	0.0624969450185	0.0432537983673
a18	0.0838453002201	0.524508301591	0.0561622738583	0.158525330681	0.053271525633	0.0700836850062	0.0536036061224
a28	0.06738320074	0.494110493864	0.0663359679528	0.183189006894	0.0608870785443	0.0694895930021	0.0586046760408
a31	0.0620874209133	0.444965311288	0.0823308893176	0.183791295631	0.0758281561814	0.078988642334	0.0720083393469
a11	0.0664727856378	0.375536107096	0.0976047764392	0.156406408544	0.0993892953938	0.105092734111	0.099497976449
a13	0.0674364118793	0.352697302365	0.103335492146	0.153826826181	0.105977778465	0.11087275137	0.105853456816
a31	0.0787775506264	0.317384960788	0.113578437382	0.15422045206	0.112378559488	0.113286040457	0.110373980272
a20	0.0876107368755	0.242201463596	0.129143872461	0.149395617353	0.130204486496	0.131596156819	0.129847656757
a31	0.0931957156252	0.190498604532	0.139486797487	0.149778815784	0.141684342165	0.143287572273	0.142068138919
a8	0.101889683875	0.156561864844	0.146210325829	0.150837525261	0.147717877388	0.148717164091	0.14806553964
</S>	0.100879709938	0.143671862422	0.149259842915	0.15218211263	0.150868048694	0.151841922046	0.15129646982
