 	non	ha	mangiato	mai	un	rustico	</S>
a31	0.198846725	0.117538335	0.1216259675	0.0344539635	0.139980635	0.32089501	0.0666593785
a24	0.267407161667	0.164440588333	0.1640367525	0.0188361498333	0.105330228333	0.24411498	0.0358341288333
a31	0.321281150556	0.204981686111	0.1990806075	0.0128183086111	0.0738464017777	0.16533548	0.0226563219444
a0	0.367035526852	0.227309362037	0.2155398925	0.011720112537	0.0526197212592	0.108075386667	0.0177000126481
a31	0.386636892284	0.232295014012	0.212789304167	0.0126781718457	0.0458068214197	0.0912434755557	0.018550345216
a17	0.368045080761	0.228593878004	0.204864011389	0.0188366339486	0.0505149364732	0.103904968519	0.025240486072
a13	0.32352901692	0.206596526001	0.183347323796	0.0281749106495	0.0612810774911	0.15667039284	0.040400772024
a31	0.26613012564	0.172574945334	0.156111441265	0.0377673705498	0.0719764478304	0.228072837613	0.067366872008
a20	0.219131588547	0.151366595111	0.142551540422	0.0510944888499	0.0846337209435	0.262479489204	0.0887425920027
a31	0.172344959516	0.131737035037	0.126643500141	0.06708151295	0.102784638648	0.280249096401	0.119159227334
a23	0.131652124839	0.110069968346	0.10880071138	0.07923350565	0.117800436216	0.298193582134	0.154249622445
a8	0.110379439946	0.0978606061153	0.100881551793	0.0946445418833	0.139750268739	0.290630770711	0.165852777482
a20	0.0980942333153	0.0892197520384	0.0924737885977	0.104028522628	0.159244422913	0.28417954357	0.172759699161
a31	0.0926798044384	0.0872982706795	0.0919825641992	0.120867824209	0.166247737638	0.262434654523	0.178489096387
</S>	0.0889581222192	0.0866032703397	0.0936605720996	0.139793957104	0.172846568819	0.238450047262	0.179687408193
