 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.091207345	0.0500030855	0.036070086	0.0793456925	0.073802027	0.067763708	0.08714236	0.093155195	0.0631278685	0.092081795	0.0976707075	0.101882945	0.066747218
a31	0.131690415	0.0513569898333	0.0349651413333	0.0722092091667	0.0613256826667	0.0641319583333	0.09010716	0.096956235	0.0498027618333	0.0937526016667	0.1002832775	0.102301968333	0.0511166193333
a7	0.149506888333	0.0525507419444	0.0271631007778	0.0702374997222	0.0594744132222	0.0523344941111	0.09466295	0.101384166667	0.0392969829444	0.0981621355556	0.106082467167	0.105487746111	0.0436563644444
a20	0.135493506111	0.0572875239815	0.0257097249259	0.0768787515741	0.0653649110741	0.0533932457037	0.0996740766667	0.102672670556	0.0368592036481	0.0987101368519	0.105697657056	0.104984302037	0.0372742388148
a17	0.12545350537	0.0579438506605	0.022942496642	0.080174990858	0.0651202060247	0.0551755519012	0.105214188889	0.107682326852	0.0269378755494	0.101635342284	0.111005305685	0.113880100679	0.0268342369383
a39	0.12975562179	0.0598507428868	0.0227949415473	0.0809299656193	0.0628228143416	0.0587786719671	0.105728350963	0.106372458951	0.0254611815165	0.098142739428	0.110174395228	0.11560468356	0.0235834159794
a31	0.14818092393	0.0529658059623	0.0192285005158	0.0710332042064	0.0511177561139	0.0553736326557	0.101423358321	0.109854336317	0.0209840015055	0.093472618476	0.117632251743	0.136837287853	0.0218963046598
a13	0.16803720131	0.0431849946541	0.0147563605053	0.0610671747355	0.039964030038	0.0513818062186	0.10173947944	0.117883038772	0.0128517238352	0.093997844492	0.124549640581	0.152333465951	0.0182532332199
a17	0.170821860437	0.0432884958847	0.0143255388351	0.0621380059118	0.0399657266793	0.0550753127395	0.10917372648	0.122607652924	0.0103656129451	0.0928122298307	0.118431060194	0.14570582865	0.01528891574
a3	0.161784476812	0.0472008686282	0.0141208296117	0.0655297039706	0.0423100942264	0.0592866399132	0.113482178827	0.122786980975	0.010642960315	0.0887206632769	0.114292680065	0.145446056217	0.01439580558
a18	0.152691948937	0.0514341455427	0.0153429992039	0.0695625619902	0.0461064110755	0.0627568016377	0.113537822942	0.118721520325	0.0122794614383	0.088431477759	0.113074968688	0.141480182072	0.0145796565267
a31	0.155982082979	0.0414907458476	0.0116553798013	0.0563762153301	0.0358522293585	0.0504532605459	0.105116504314	0.131116716775	0.0107570378128	0.077457329253	0.118985551563	0.189376840691	0.0153800478422
a37	0.174893340993	0.0296661112825	0.00719612323377	0.0401756177767	0.0223680957862	0.0376736725153	0.100876179771	0.148694558925	0.00749753617093	0.067164944751	0.122910999188	0.22624218023	0.0146405806141
a41	0.187631420331	0.0267020217608	0.00608079431126	0.0359063739256	0.0185961302621	0.0339545165051	0.104321280257	0.157806822975	0.00667548419031	0.0628444485837	0.117581020063	0.22785613341	0.0140435168714
a35	0.18368606011	0.0244528879203	0.00584904190375	0.0346561493085	0.0183521354207	0.031902942835	0.106304785419	0.162446494325	0.00753222096344	0.0574216375279	0.112420363688	0.23976027447	0.0152149856238
a31	0.18522146337	0.0203939309734	0.00621103910125	0.0299090881028	0.0176919964736	0.0280968826117	0.0881074901397	0.160432724775	0.00960388065448	0.052184627176	0.109598516563	0.27240468149	0.0201436728746
a24	0.202999181123	0.0162688066578	0.00661689550042	0.0223767580343	0.0148007669912	0.0207338978706	0.0615684117132	0.153162278258	0.0113355342182	0.0436790167253	0.107489408854	0.31414018383	0.0248288332915
a37	0.212052930374	0.0156539495526	0.00739580063347	0.0211004003448	0.0153123684971	0.0182741436235	0.0528551172377	0.148061272753	0.0134908374061	0.0424008879084	0.107447216285	0.31602460461	0.0299304464305
a29	0.200657390125	0.0145535758509	0.00729190954449	0.0219335291149	0.017461220499	0.0174217325412	0.0526555847459	0.158418717584	0.015157218802	0.0457673626361	0.108374658762	0.30592007487	0.0343870394768
a24	0.183024116708	0.0143107459503	0.00712730584816	0.0221881863716	0.018520362833	0.0174370605137	0.0527494859153	0.163596839195	0.0153201716007	0.0483292975454	0.113281796254	0.309349601623	0.0347650404923
a46	0.172365058903	0.0161061739834	0.00972091894939	0.0262426584572	0.023037613611	0.0211315278379	0.0488464153051	0.144965483065	0.0195618425336	0.0568494658485	0.125485792085	0.292794193874	0.0428928564974
a31	0.152372139634	0.0204986333278	0.0174670396498	0.0356399108191	0.0340858962037	0.031653860946	0.0480164347684	0.112779899022	0.0318743218445	0.0695009319495	0.136687214028	0.249715594625	0.0597081264991
a20	0.120687213211	0.0260306877759	0.0268602402166	0.0450117846064	0.0463316554012	0.0443131323153	0.0502154545895	0.0865422630073	0.0466163539482	0.0741986873165	0.138688958009	0.223877518208	0.0706260854997
a31	0.101614484404	0.0316597439253	0.0349869850722	0.0526915525355	0.0545732988004	0.0530793231051	0.0546616208632	0.0757785910024	0.0555658533161	0.0726228557722	0.132918806003	0.208695699403	0.0711512351666
a0	0.089261433468	0.0369371883084	0.0424775956907	0.0596587708452	0.0615410796001	0.0604695387017	0.0601039682877	0.0726119263341	0.0626649731054	0.0731003985907	0.123511180334	0.185068386468	0.0725935700555
a31	0.0792686398227	0.0406923841028	0.0474788718969	0.0653579119484	0.0674878145334	0.0665696162339	0.0649308294292	0.0734770234447	0.0688894830351	0.0743299261969	0.112044725111	0.164685598823	0.0747871596852
a46	0.0731303466076	0.0437247437009	0.0513605049656	0.0695559823161	0.0717373648445	0.0709172454113	0.0686932414764	0.0753603511482	0.0732457696784	0.0754379487323	0.10219877837	0.148167192941	0.0764705145617
a33	0.0706316188692	0.0465036199003	0.0540347126552	0.0693469941054	0.0709680736148	0.0702887151371	0.0687117254921	0.0744352837161	0.0721001765595	0.0759226679108	0.105255699457	0.145341914314	0.0764588015206
</S>	0.0709526794346	0.0475831279502	0.0545179663276	0.0668984270527	0.0677915498074	0.0672508875685	0.0667461527461	0.073167666858	0.0684549482798	0.0750513264554	0.111925809728	0.154869517157	0.0747899607603
