 	forse	non	li	ha	a	casa	</S>
a28	0.15763276	0.149392115	0.15407609	0.1176120275	0.19065377	0.17304511	0.05758809
a10	0.17859842	0.168512331667	0.168220253333	0.1247669125	0.172434483333	0.152874003333	0.0345935823333
a31	0.20586826	0.187414230556	0.184786317778	0.112670825833	0.162470384444	0.126333467778	0.0204565522778
a21	0.220571713333	0.199153990185	0.197306015926	0.104020853611	0.156025988148	0.107263232593	0.0156582595926
a37	0.218493487778	0.202195140062	0.203295868642	0.104741204537	0.158124939383	0.0984131441977	0.0147362188642
a31	0.224729329259	0.208634180021	0.212237322881	0.108940379512	0.159223546461	0.0749873653992	0.0112478682881
a37	0.238497749753	0.216638450007	0.22128991096	0.109332871171	0.15252787882	0.0531256691331	0.0085874917627
a31	0.254601103251	0.218612506669	0.227431993653	0.107159737057	0.142233359607	0.0415245490444	0.0084367739209
a37	0.281105781084	0.214266432223	0.230960534551	0.101547549019	0.125732104869	0.0365151190148	0.0098725156403
a31	0.306733120361	0.205806857408	0.23024363485	0.095296119673	0.112556766623	0.0365860196716	0.0127775295468
a21	0.312094446787	0.196437052469	0.217451188283	0.099576869891	0.112610272208	0.0439039698905	0.0179262255156
a31	0.303255258929	0.18134826749	0.201811972761	0.104167223297	0.119183212403	0.0610006566302	0.0292334151719
a20	0.286529109643	0.16426122583	0.18631125092	0.113844801099	0.133795075801	0.0743071555434	0.0409513840573
a31	0.243318899881	0.142771065277	0.158901400307	0.1266318437	0.1480988086	0.108831171848	0.0714467903524
a37	0.20277815996	0.125637848426	0.141679360102	0.1347885979	0.1573785562	0.137045573949	0.100691910117
a33	0.16804262532	0.116706816142	0.132208420034	0.136856622633	0.169051178733	0.15105936465	0.126074993372
</S>	0.14339897566	0.110220523071	0.123677770017	0.132195431316	0.173702629366	0.167631212325	0.149173456686
