 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.037134804	0.087080695	0.16063154	0.14409882	0.228717045	0.24472453	0.097612584
a20	0.029526368	0.109529408333	0.180208993333	0.145717176667	0.259006021667	0.211707033333	0.064305044
a31	0.0270222613333	0.128338219444	0.193039811111	0.143588298889	0.287387113889	0.176754061111	0.043870271
a37	0.0196674974444	0.135944299815	0.203587127037	0.145777766296	0.31118144463	0.15956773037	0.0242741513333
a31	0.0179873724815	0.134511459938	0.210788835679	0.147351648765	0.32246268821	0.148772653457	0.0181253437778
a30	0.0211383668272	0.131796879979	0.21393765856	0.147860149588	0.323603652737	0.143324534486	0.0183387582593
a13	0.0257754579424	0.125168924993	0.208310882853	0.141989849863	0.333592454246	0.143631664829	0.0215307527531
a20	0.0274973483141	0.114633493331	0.201349000951	0.130187353288	0.353813704749	0.14735020161	0.0251688875844
a41	0.0277137541047	0.0981609344437	0.191546996984	0.112775701096	0.377499501583	0.15925399387	0.0330491308615
a33	0.0390049927016	0.0941316648146	0.178211382328	0.109839953699	0.338997307194	0.184499574623	0.0553151336205
a31	0.0692822009005	0.101839854938	0.159794917443	0.121302264566	0.253013259065	0.205664841541	0.0891026658735
a41	0.0925066236335	0.103330934979	0.141152939148	0.128988221522	0.199096909688	0.217034863847	0.117889499958
a0	0.104602386211	0.0981317183263	0.131424976383	0.135077193841	0.176009029896	0.218187167949	0.136567519986
a31	0.12229602707	0.0998712561088	0.132017432128	0.143008584614	0.161178116632	0.196798105983	0.144830499995
a24	0.134736009023	0.102873438703	0.131672257376	0.141361428205	0.144066395544	0.187591008661	0.157699496665
a31	0.140351659674	0.107905552901	0.133126705792	0.137921829402	0.138102021848	0.180149502887	0.162442752222
a20	0.145844346558	0.1110035943	0.137948411931	0.137265503134	0.139296113949	0.168391367629	0.160250694074
</S>	0.149200733279	0.10548729715	0.138112645965	0.133036061567	0.137787236974	0.170733318814	0.165642752037
