 	ora	ho	finito	di	scrivere	</S>
a23	0.176853605	0.176633585	0.093879715	0.24884647	0.24497432	0.0588123465
a31	0.247748675	0.221150095	0.0743195366667	0.235145693333	0.1885675	0.0330684938333
a28	0.306325158333	0.255727431667	0.0474340798889	0.227882347778	0.143164583333	0.0194663586111
a31	0.319393086111	0.270776790556	0.0385766052963	0.229378532593	0.126838484444	0.015036466537
a41	0.331030122037	0.269982660185	0.0289329367654	0.250030167531	0.108376038148	0.011648056179
a21	0.338142640679	0.273098726728	0.0215748275885	0.260847839177	0.095069622716	0.0112663697263
a24	0.35614274356	0.294081832243	0.0156472781962	0.239749476392	0.081683317572	0.0126953719088
a31	0.37115141452	0.314203260748	0.0143149797321	0.204066322131	0.075864582524	0.0203994303029
a39	0.37658682484	0.315445890249	0.0172342869107	0.180992594044	0.0788783308413	0.0308620684343
a31	0.33914051828	0.27989249675	0.0302141323036	0.183034341348	0.10904666028	0.0586718511448
a28	0.27246067276	0.226144615583	0.0518158347679	0.189805860449	0.155004793427	0.104768222048
a31	0.21201084092	0.177984775194	0.071944960256	0.193279043483	0.200751451142	0.144028927349
a20	0.165141226973	0.142367683731	0.0874992340853	0.194472844494	0.234644640381	0.175874365783
a37	0.134147765658	0.120336175244	0.105341256695	0.193236704831	0.254650490127	0.192287595261
</S>	0.116222422829	0.107562020622	0.117464453347	0.195690717415	0.268813365063	0.194247017631
