 	vuole	vuole	mangiato	caldo	</S>
a37	0.26279395	0.239521725	0.241274955	0.186273725	0.070135683
a31	0.307420076667	0.243282098333	0.236497498333	0.161101111667	0.0516992063333
a41	0.361960065556	0.255537406111	0.235596772778	0.118274580556	0.0286311357778
a31	0.388136411852	0.257127032037	0.225053074259	0.107806253519	0.0218772309259
a11	0.435627200617	0.236436317346	0.19315644142	0.11150982584	0.023270238642
a20	0.440635126872	0.206824255782	0.18269974714	0.12720338328	0.0426374955473
a31	0.349819668957	0.179075578594	0.195595869047	0.176048851093	0.0994600501824
a18	0.250236486319	0.163703396198	0.198700103016	0.231442330364	0.155917723394
a31	0.191727002106	0.155832822066	0.193750431005	0.274902316788	0.183787444465
a20	0.151670920702	0.148135334022	0.190648793668	0.307374202263	0.202170744822
a21	0.141445196901	0.153329358007	0.186976631223	0.314487814088	0.203761001607
</S>	0.142463898451	0.162816419004	0.187258545612	0.310056642044	0.197404500803
