 	quella	famiglia	non	ha	da	mangiare	</S>
a20	0.12245817	0.125099635	0.183275485	0.167189835	0.13894991	0.214910665	0.048116309
a31	0.152650533333	0.140103108333	0.206175228333	0.156738628333	0.11302461	0.201413891667	0.0298940263333
a37	0.175713884444	0.155593832778	0.218391996111	0.152919309444	0.091959052	0.184974523889	0.0204474211111
a31	0.189710011481	0.164288447593	0.231943002037	0.152400556481	0.0755077973333	0.169587311296	0.016562886537
a13	0.210371713827	0.178286339198	0.246973990679	0.155833388827	0.0499639181111	0.144853387099	0.013717286679
a31	0.226951734609	0.192327993066	0.258707770226	0.157332156276	0.0344462363704	0.1171267657	0.0131073622263
a43	0.24056592487	0.209383171022	0.267786543409	0.151282435425	0.0275509314568	0.0891781072333	0.0142528910754
a31	0.257076611623	0.228361060341	0.26250687447	0.136422015142	0.0258994844856	0.0726327510778	0.0171012336918
a20	0.274137247208	0.251181853447	0.245792798157	0.116434911714	0.0262819774952	0.0661671320259	0.0200040922306
a31	0.287381385736	0.265151007816	0.218977802719	0.101396647238	0.0306379558317	0.069923494342	0.0265316954102
a11	0.290280361912	0.271348619272	0.18773818424	0.0964367624127	0.0368913799439	0.0821457234473	0.0351589784701
a31	0.257990360637	0.259077443091	0.16219519808	0.103603027471	0.0547473099813	0.105580351149	0.05680629449
a30	0.218587000212	0.229796364364	0.146780576027	0.11686111249	0.0741295883271	0.132144590383	0.0817007531633
a31	0.174622318404	0.195782664788	0.133127058676	0.13902471083	0.100318321109	0.148707613461	0.108417327721
a42	0.127734829468	0.158347358263	0.114881172892	0.153919096943	0.135206967036	0.166611684487	0.143298892574
a20	0.107908288156	0.134525936088	0.106106659297	0.158307812314	0.155006945679	0.175526641496	0.162617710858
a31	0.093861586052	0.123926538696	0.108420142766	0.169414127438	0.163428191893	0.173640863832	0.167308556953
a20	0.087669570684	0.117999496232	0.109178036922	0.170953289146	0.168388813964	0.174745351277	0.171065425651
</S>	0.087741183342	0.112761783116	0.105396140461	0.167683249573	0.172449781982	0.178549960638	0.175417857826
