 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.0949456765	0.141054088	0.13444257	0.144570975	0.202740135	0.196206595	0.041187959	0.04485198
a31	0.100482762167	0.152252162667	0.11773442	0.160828138333	0.215791751667	0.203772968333	0.023804937	0.0253328098333
a8	0.0889374207223	0.159611724222	0.105490995333	0.183743072778	0.221564697222	0.208315199444	0.0158588773333	0.0164779634444
a31	0.0868456835741	0.154063921407	0.091892552111	0.217171674259	0.221217325741	0.203357969815	0.0125818104444	0.0128690239148
a17	0.0903957045247	0.159681760469	0.0912176557037	0.240901658086	0.21128097858	0.186702639938	0.0101743606481	0.0096452310716
a18	0.0995691748416	0.18384167349	0.104387215235	0.233652629362	0.193241539527	0.164602063313	0.0113403720494	0.00936532302387
a31	0.0978099016139	0.179813851163	0.0833071184117	0.272019593121	0.199961499842	0.147093647771	0.0118076336831	0.00818674034129
a17	0.0899211588713	0.165886410388	0.0549515861372	0.310901604374	0.224197879947	0.137272749257	0.0103464172277	0.00652219688043
a30	0.0887989346238	0.172341236796	0.0536461570457	0.292901601458	0.236490136649	0.139245063086	0.0102161737426	0.00636067572681
a17	0.0867597215413	0.181543175599	0.0544176156819	0.269073533819	0.239292848883	0.147873861029	0.0128143849142	0.0082248325756
a39	0.0878617605138	0.1841252452	0.054439091894	0.24703668794	0.235741602961	0.16273970701	0.0171413969714	0.0109144955252
a17	0.0886129068379	0.182393215067	0.054899222298	0.23558216598	0.234508437654	0.17065817567	0.0201929486571	0.0131529388417
a31	0.068643516946	0.149675235022	0.042238590766	0.292214361993	0.256327799218	0.15456398689	0.0208868318857	0.0154496952806
a17	0.054468086982	0.118134356341	0.0333862635887	0.346463180664	0.268431006406	0.14146449063	0.0216893802952	0.0159632287602
a20	0.0566359996607	0.11811223678	0.0361943961962	0.337762606888	0.261381525469	0.14795337021	0.0246837610984	0.0172760902534
a27	0.0564029472202	0.121966068927	0.0387876793987	0.326049788963	0.25816633849	0.151397543403	0.0269976073661	0.0202320207511
a20	0.0557275677401	0.126154596309	0.0405854201329	0.319840916321	0.257798369497	0.149906784468	0.027526041122	0.022460309917
a31	0.0462974279134	0.10524151077	0.040634464711	0.353938038774	0.254695189832	0.137465361489	0.0324888570407	0.0292391529723
a18	0.0407649433045	0.0846486322567	0.037604548237	0.372965362925	0.254629463277	0.137998890496	0.0380843756802	0.0333037853241
a31	0.0406478111015	0.0765702140856	0.0420840774123	0.369083704308	0.244650994426	0.137696546832	0.0472730628934	0.0419935977747
a13	0.0389087110338	0.0672241646952	0.0446858188041	0.373247914769	0.237872464809	0.132342145611	0.0554355866311	0.0502831865916
a20	0.0388106960113	0.0671822715651	0.0417726799347	0.352723528256	0.254201034936	0.141389588537	0.054737839877	0.0491823428639
a31	0.0367747446704	0.064552787855	0.0512571353116	0.362487639419	0.235780131645	0.132511771179	0.0597376386257	0.0568981476213
a28	0.0373881788901	0.061548233285	0.0568595834372	0.374449886473	0.214904880548	0.123360758726	0.0668733282086	0.0646151425404
a31	0.0398357452967	0.0629769194283	0.0628067628124	0.377568435491	0.193573280183	0.117738626242	0.0737933114029	0.0717069008468
a8	0.0414398894322	0.0664954814761	0.0700648976041	0.38823535183	0.170575180061	0.108803075414	0.0777786571343	0.0766074456156
a17	0.0395972908107	0.0649721538254	0.0669408225347	0.381151153943	0.187243683354	0.113468675138	0.0737664190448	0.0728597872052
a8	0.0375278402702	0.0671450646085	0.0624396341782	0.375459484648	0.208308461118	0.118678391713	0.0654344630149	0.0650066337351
a23	0.0370147277567	0.0719550015362	0.0584007463927	0.359375084883	0.232985333706	0.125017997238	0.057659405005	0.0575916869117
a8	0.0368885762522	0.0745384618454	0.0568954324642	0.350468384961	0.244290601235	0.128090575746	0.0543547070017	0.0544732599706
a20	0.0358289480841	0.0722101802818	0.0579037174881	0.354124511654	0.239341533745	0.128830961915	0.0557878560006	0.0559722889902
a31	0.0417046026947	0.0713992750939	0.0658864338294	0.360943910551	0.204579881248	0.124551365305	0.0654175823335	0.0655169286634
a39	0.0463990915649	0.072331171698	0.0746618432765	0.37168516685	0.167665810416	0.116481113102	0.0753992887778	0.0753765062211
a18	0.044937928855	0.070723520566	0.0769202210922	0.375698722283	0.159714226805	0.115676102701	0.0782152975926	0.0781140387404
a37	0.0463017316183	0.0717861768553	0.0765310016974	0.378273040761	0.157676982268	0.116813249234	0.0763047425309	0.0763131529135
a31	0.0550967248728	0.0764723736184	0.0790242305658	0.375089713587	0.145639132089	0.112324946411	0.0781499628436	0.0782029776378
a8	0.0626274206243	0.0820565378728	0.0834125981886	0.371170901196	0.129905875363	0.104600986804	0.0831045642812	0.0831211725459
a23	0.0591166482081	0.0814836879576	0.0829711093962	0.372625720399	0.132756855121	0.105224733601	0.0829008180937	0.082920484182
a37	0.056427640736	0.0800334959859	0.0825935584654	0.3648836968	0.140430478374	0.1107183692	0.0824341193646	0.0824786680607
a8	0.0565424392453	0.0795732369953	0.0806218228218	0.3700131556	0.142932549458	0.109867259733	0.0801943184549	0.0802551960202
</S>	0.0564251846227	0.0788136909977	0.0773524914109	0.3860241778	0.142666364729	0.105246692866	0.0767002972275	0.0767710530101
