 	guardando	le	nuvole	capisco	che	piove	</S>
a8	0.148796615	0.1220066	0.12514276	0.151028948	0.176343825	0.21184572	0.064835545
a23	0.188819341667	0.150264786667	0.127999816667	0.129213674667	0.158838861667	0.192503653333	0.0523598703333
a31	0.222090340556	0.144130692222	0.127595092222	0.123169914889	0.156575287222	0.183889521111	0.0425491727778
a17	0.241355620185	0.139299164074	0.130063824074	0.12207931163	0.154232199074	0.175205873704	0.0377640035926
a31	0.238702203395	0.135941496025	0.125420251358	0.127455960543	0.156785699691	0.180728581235	0.0349657548642
a10	0.243385321132	0.126486823342	0.122087350453	0.132155823514	0.16005947323	0.188403440412	0.0274217172881
a20	0.249424897044	0.133524434447	0.128578570151	0.128851087838	0.152160357743	0.183351520137	0.024109077096
a8	0.271180469015	0.129697919816	0.11373713005	0.118184515946	0.126468724248	0.217763573379	0.022967603032
a17	0.284953463005	0.132840941605	0.102919756683	0.110241453982	0.104742986416	0.24215298446	0.0221483506773
a13	0.290824004335	0.142428063868	0.105551112228	0.110104333327	0.098065645472	0.23353287482	0.0194938885591
a20	0.320944224778	0.136679477956	0.0983278307427	0.104574801109	0.0858839351573	0.23467299494	0.018916678853
a31	0.348198128259	0.113907237319	0.0760246402476	0.0963280403697	0.0718788917191	0.270948531647	0.022714507951
a37	0.376177882753	0.092336883773	0.0603164167492	0.0943684734566	0.0644779939064	0.285965890549	0.0263564496503
a31	0.366760387584	0.080689994591	0.0546617372497	0.0986563411522	0.0643138766355	0.302699800183	0.0322178542168
a0	0.331667122528	0.0764985348637	0.0525831620832	0.108676587051	0.0674874742118	0.325584736728	0.0375023937389
a31	0.292769404176	0.0760230582879	0.0533585673611	0.11045778435	0.0671679447373	0.356521098909	0.043702146913
a10	0.266732364725	0.074565926096	0.050525659787	0.10621474345	0.0609189915791	0.390343896303	0.0506984366377
a39	0.246919411575	0.073560498032	0.051477576929	0.114898164483	0.0675293738597	0.386664588768	0.0589504215459
a46	0.202600023858	0.067018485344	0.0528275073097	0.129044148161	0.0907696746199	0.387390176256	0.0703500238486
a8	0.165294134619	0.065668273448	0.0589406424366	0.14406431272	0.111472708207	0.379219785419	0.0753401979495
a20	0.154593428206	0.0653400761493	0.0609736388122	0.14623989424	0.113927826069	0.379014408473	0.0799107726498
a8	0.144580929402	0.0635093447164	0.0602033709374	0.15351418808	0.11598539869	0.381062336158	0.0811444508833
a46	0.131781329801	0.0618126309055	0.0611393703125	0.161402212693	0.12123565623	0.381813045386	0.0808157656278
a8	0.1268809346	0.0610158636352	0.0627535447708	0.164366600898	0.12279312541	0.381294948462	0.0808949872093
a31	0.108449011533	0.0573639778784	0.0645844229236	0.172292210299	0.131754761803	0.376671829487	0.0888837357364
a20	0.103908999178	0.0551823632928	0.0604257926412	0.1661169301	0.131825820601	0.386567589829	0.0959724419121
a31	0.0995035930593	0.0572096590976	0.0642757292137	0.162167453367	0.129497573534	0.38882839661	0.098517577304
a28	0.0831585843531	0.0567673403659	0.0699631517379	0.163611571122	0.133497671178	0.388781405537	0.104220305768
a46	0.078039501451	0.0545800757886	0.067995449246	0.164253677041	0.133168950393	0.398090525179	0.103871878589
a23	0.078732593817	0.0537144895962	0.0668940264153	0.169918239014	0.132522313464	0.398066911726	0.100151462863
a39	0.076181737939	0.0523203295321	0.0665965954718	0.174961909671	0.138154327821	0.389432823909	0.102352272288
a31	0.0753213776463	0.062496100844	0.0805437504906	0.17182242989	0.141327609274	0.35876265797	0.109726038763
</S>	0.0786761463231	0.073233775422	0.0924114332453	0.165956879945	0.138588659637	0.338318303985	0.112814754381
