 	da	da	un	famoso	poeta	</S>
a31	0.110788272	0.0682071915	0.32405181	0.097868525	0.351794215	0.0472899595
a37	0.131408767333	0.0563684051667	0.352918866667	0.100382051667	0.334713458333	0.0242083998333
a31	0.153196882444	0.0518640310556	0.357597335556	0.112831783889	0.305869836111	0.0186400919444
a28	0.153204310815	0.0442536910185	0.342260388519	0.12093354463	0.314058668704	0.0252893656481
a31	0.144736120272	0.0444249363395	0.32878321284	0.11816053821	0.322513896235	0.0413812585494
a20	0.130819340091	0.0567286814465	0.295741510947	0.125821319403	0.321924152078	0.0689649928498
a13	0.106489521364	0.0673389271488	0.244960366982	0.128375763134	0.349871727359	0.10296369095
a39	0.0833525951213	0.0663082507163	0.223292605661	0.114624539711	0.395555645786	0.116866346983
a31	0.0845874617071	0.0814217485721	0.21035715522	0.12606676857	0.371517418595	0.126049432328
a35	0.0933272639024	0.0986823361907	0.19074177174	0.141156752857	0.325980662865	0.150111187443
a31	0.105088434634	0.114537302064	0.18167956058	0.145516110952	0.288713074288	0.164465512481
a17	0.119254598211	0.133653594021	0.179808603527	0.149202550317	0.243372104763	0.17470856416
a31	0.13107452607	0.145235484674	0.179523824509	0.149864640106	0.215287711588	0.179013791387
</S>	0.141741553035	0.153269562337	0.175584547255	0.155418705053	0.198495930794	0.175489645694
