 	devo	comprare	il	pane	ogni	giorno	</S>
a8	0.0711469975	0.0452419745	0.165261185	0.12533105	0.25151706	0.276383215	0.0651185315
a31	0.0827031791667	0.0341993808333	0.161985991667	0.0964579166667	0.277247896667	0.305089478333	0.0423161695
a10	0.0821409430556	0.0271705612778	0.140794193889	0.0891727942222	0.304067408889	0.325798832778	0.0308552365
a20	0.0706082020185	0.0194355110926	0.130545551296	0.0808228067407	0.31922801963	0.353529077593	0.0258308201667
a10	0.0557932450062	0.0113973391309	0.107563677099	0.0545976189136	0.332610006543	0.416397985864	0.0216401493889
a31	0.0510704250021	0.00972233914363	0.083124709033	0.0372933709712	0.335416258848	0.460842688621	0.022530243463
a14	0.057420413334	0.0133167147145	0.0679037516777	0.0310371159904	0.318765402949	0.48261481954	0.0289418431543
a31	0.0662775594447	0.0217733849048	0.0659413878926	0.0390544483301	0.29425070765	0.467521579847	0.0451809827181
a37	0.0745931131482	0.0372223139683	0.0716987729642	0.0582313914434	0.266435685883	0.416984363282	0.074834400906
a31	0.0774755677161	0.0519455669894	0.0764915406547	0.0785542638145	0.244822898628	0.369304207761	0.101405983635
a46	0.0761462392387	0.0644336589965	0.0800099965516	0.0991257212715	0.226220879543	0.33023317592	0.123830321212
</S>	0.0754165446193	0.0717886844983	0.0822612457758	0.110619850636	0.213544759772	0.30920954796	0.137159340606
