 	è	che	stanno	ancora	alzati	</S>
a20	0.081395185	0.123842497	0.199217655	0.2629708	0.23080103	0.101772801
a31	0.069253529	0.149843579	0.224993308333	0.27996545	0.215501943333	0.0604421493333
a20	0.0527154103333	0.157597059667	0.219484529444	0.30006174	0.222555714444	0.0475854847778
a31	0.0472721727778	0.185516636556	0.231543523148	0.28198143	0.212472671481	0.0412135025926
a20	0.0364113435926	0.213164258852	0.254122637716	0.264613426667	0.20183391716	0.0298543861975
a28	0.0307070801975	0.222755206284	0.282237222572	0.256344778889	0.17916773572	0.0287879517325
a31	0.0294557737325	0.221120812095	0.307271160857	0.22835073963	0.183858378573	0.0299430915775
a29	0.0355185035775	0.205312137365	0.293531616952	0.197827919877	0.233081956191	0.0347278208592
a46	0.0416269771925	0.158906769122	0.233529232317	0.178040889959	0.33286105873	0.0550350482864
a31	0.0507091827308	0.114386519707	0.183652180772	0.168666236653	0.39893124291	0.0836546327621
a20	0.0613011895769	0.103568229902	0.177358800257	0.170126742218	0.393833707637	0.093811332254
a31	0.070253839859	0.0997105533007	0.166284120086	0.176873144073	0.374199522546	0.112678832085
a39	0.0800222332863	0.0992843527669	0.160525423362	0.183002371358	0.347446784182	0.129718828695
a20	0.0762567357621	0.090037992589	0.143398777787	0.173557347119	0.390148761394	0.126600360898
a8	0.063122884254	0.0695626575297	0.113978612596	0.167457672373	0.463749753798	0.122128401633
a20	0.053345484418	0.0589245185099	0.101920287532	0.174681840791	0.488744174599	0.122383671878
a24	0.049084206806	0.05259082717	0.0888809825107	0.174910683597	0.506713514866	0.127819750626
a46	0.055982825602	0.0514434007233	0.0913164175036	0.168998157866	0.509812304955	0.122446883542
a8	0.063196518534	0.0535674459078	0.103514944168	0.168833135955	0.493600668318	0.117287322847
a23	0.0614093928447	0.0540724776359	0.106875537723	0.174593908652	0.483562402773	0.119486292616
a8	0.0612158109482	0.054928889212	0.111290030574	0.177677682884	0.473999507591	0.120888090872
</S>	0.0640145654741	0.056329579606	0.116647185287	0.176846341442	0.465911393796	0.120250980436
