 	hai	già	mangiato	</S>
a31	0.13396187	0.44074461	0.36688965	0.0584038955
a37	0.15613244	0.45185571	0.361666093333	0.0303457591667
a31	0.16255862	0.477684006667	0.334312184444	0.0254451683889
a46	0.13760302	0.492206062222	0.328243031481	0.0419478611296
a31	0.117930883333	0.461094134074	0.34611524716	0.0748597170432
a39	0.113865357778	0.402278584691	0.36882412572	0.115031915681
a20	0.114337709259	0.331375724897	0.38518429524	0.169102251894
a31	0.117263893086	0.284607671632	0.376789831747	0.221338590631
a46	0.126042431029	0.260644020544	0.354774243916	0.258539286877
a31	0.14032226701	0.254644616848	0.327053351305	0.277979742292
a18	0.147599249003	0.253659252283	0.310553747102	0.288187767431
a24	0.162898023001	0.252508464094	0.297210839034	0.287382722477
a46	0.200457787667	0.256683668031	0.273392746345	0.269465814159
</S>	0.220482308834	0.255538174015	0.263246558172	0.26073293708
