 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.045193747	0.0807995925	0.0942599125	0.102203	0.0957244895	0.114196035	0.099663587	0.105434251	0.096191045	0.10552246	0.060811908
a6	0.0402860533333	0.0796657075	0.0969768325	0.105501186667	0.0956103081667	0.123516035	0.0969218056667	0.129803847	0.09867489	0.0933005933333	0.039742778
a37	0.0332854144444	0.0837369658333	0.0999394958333	0.111043640222	0.104027834722	0.129016065	0.0948602285556	0.132613062333	0.0996541583333	0.0839122144444	0.0279109343333
a24	0.0362125144815	0.0857551052778	0.0993050236111	0.108223853074	0.103057233574	0.130348615	0.0924303628519	0.137493034111	0.0965809494444	0.0837920561481	0.0268012564444
a28	0.0395760671605	0.0870846450926	0.0991427512037	0.105168021358	0.100875241191	0.131057901667	0.0904260856173	0.140776904704	0.0929071964815	0.0864600650494	0.0265251221481
a31	0.0286835303868	0.0741183800309	0.0974258470679	0.112138641119	0.091507515397	0.149381307222	0.0848583845391	0.148941061568	0.0998079754938	0.0941159833498	0.0190213838827
a46	0.0176879424623	0.059521661677	0.0940468576893	0.115431532373	0.0761788901323	0.161646799074	0.0822405678464	0.165078290523	0.111972605165	0.10248300245	0.0137118544609
a8	0.0141845261541	0.051956830559	0.0868303965631	0.107449927458	0.0629971620441	0.170505706358	0.0815021896155	0.186375840174	0.125084655055	0.10062429215	0.012488456487
a31	0.00987207471803	0.034041862853	0.060320995521	0.0805842358193	0.046717749348	0.228748055453	0.0620493422052	0.239241426725	0.139936275018	0.0872489607167	0.0112390111623
a10	0.00666513223934	0.0200112276177	0.0365512538403	0.0556103936064	0.0369563097827	0.280538528484	0.0436772844017	0.290444068908	0.145302911673	0.0748213769056	0.00942151238743
a37	0.00568629307978	0.0155246432059	0.0286273719468	0.0476560862021	0.0342538252609	0.296024842828	0.0383924581339	0.310968516303	0.143624433891	0.0701001489685	0.00914135646248
a10	0.00552493962659	0.0135332690686	0.0244654289823	0.0429003420674	0.032461181087	0.312434067609	0.0336362347113	0.317364902101	0.14224568463	0.0654664546562	0.00996743715416
a17	0.00564082380886	0.0140098643562	0.0256535463274	0.0466658140225	0.0350020663623	0.32312551587	0.0339307692371	0.3025772007	0.13790818821	0.0645980832187	0.0108880883847
a20	0.00581454283629	0.0152212731187	0.0285851604425	0.0522678026742	0.0376640467874	0.324786068623	0.035814030079	0.289502123567	0.13315229607	0.0655767177396	0.0116158931282
a31	0.00876442384543	0.0169824560396	0.0278730178142	0.0461867875581	0.0413926762625	0.332299332874	0.034013660693	0.285562974522	0.12853036869	0.0641541312465	0.0142401343761
a20	0.0146342352818	0.0212113726799	0.0278619329381	0.0370975478527	0.0485723267542	0.321129364291	0.0321569075643	0.289945458174	0.123364800897	0.0648973024155	0.0191287274587
a31	0.0232038717606	0.0294373098933	0.0341187189794	0.0387929066176	0.0549529562514	0.286104544764	0.0354424271881	0.284462629391	0.120465528299	0.0668749541385	0.0261441401529
a13	0.0388054705869	0.0451153549644	0.0484619316598	0.0506975895392	0.0667220127505	0.239905751588	0.0469659990627	0.24131775313	0.111005660766	0.0712020880462	0.0398004233843
a10	0.0523240601956	0.0583678033215	0.0606631872199	0.0621754898464	0.0796110975835	0.200732650529	0.0583040596876	0.19595414771	0.102609288255	0.0766720426821	0.0525861764614
a31	0.0598323167319	0.0644751611072	0.06616634574	0.0675579032821	0.0819837205278	0.18039395351	0.0643406698959	0.174493079237	0.102203589418	0.0785603892274	0.0599928391538
a17	0.0704811805773	0.0738865253691	0.0750286819133	0.0756248497607	0.0839575615093	0.152121804503	0.073212366632	0.145916709746	0.0971131664727	0.0824260314091	0.0702311147179
</S>	0.0771941577886	0.0801446126846	0.0809595759567	0.0811602678803	0.0876537707547	0.135793557251	0.079130953316	0.123287429873	0.0921581482364	0.0857439107046	0.076773632359
