 	vengono	vestiti	dai	genitori	</S>
a31	0.045115183	0.20241666	0.24582185	0.3422502	0.164396125
a46	0.0317396263333	0.24625952	0.216014953333	0.370493893333	0.135492008333
a18	0.0258217804444	0.283659563333	0.187048541111	0.378698251111	0.124771874111
a31	0.0243104064815	0.375087087778	0.15295000037	0.344430577037	0.103221976037
a11	0.0246086848272	0.458768539259	0.116350220123	0.311908125679	0.0883644653457
a31	0.0291504432757	0.501780063086	0.099900600041	0.28161449856	0.0875544117819
a39	0.0436255914252	0.529862071029	0.0964052100137	0.238155662853	0.0919514439273
a31	0.0599048288084	0.506245703676	0.100563153338	0.221162677618	0.112123611309
a35	0.0790923996028	0.464829047892	0.106975931113	0.212542579206	0.136560070436
a31	0.0974812898676	0.395598589297	0.117433863704	0.219592203069	0.169894090145
a18	0.109539756623	0.338380993099	0.125277817901	0.231963634356	0.194837800048
a0	0.113861305541	0.303352231033	0.128965492634	0.242849971452	0.210970980016
a31	0.11920628518	0.239143757011	0.137369180878	0.263504390484	0.240776360005
a37	0.12635089506	0.20444105567	0.143745236959	0.269711253495	0.255751550002
a20	0.131559948353	0.186892868557	0.15220339232	0.270470657832	0.258873136667
a31	0.147036359451	0.167751929519	0.174995214107	0.258911435944	0.251305022222
a41	0.15389571315	0.15760028984	0.183034748036	0.254522378648	0.250946827407
a20	0.159169037717	0.157076229947	0.185733292679	0.250551699549	0.247469732469
a31	0.176853329239	0.170618329982	0.19539820756	0.229822546516	0.22730759749
a20	0.179864619746	0.169612379994	0.198861615853	0.226411045505	0.225250329163
a39	0.178432993249	0.168523099998	0.197385878618	0.228839171835	0.226818853054
a46	0.183767814416	0.181039103333	0.194613129539	0.222238930612	0.218341037685
a41	0.175667478139	0.177006037778	0.188643726513	0.232834843537	0.225847899228
</S>	0.166247764069	0.168300538889	0.183899603257	0.245448261769	0.236103799614
