 	la	pasta	vuole	sale	</S>
a31	0.218621745	0.20656504	0.230489495	0.289823985	0.0544997695
a15	0.238562251667	0.21805666	0.230224668333	0.282435421667	0.0307210115
a31	0.266919450556	0.226697093333	0.203282842778	0.281580647222	0.0215199488333
a13	0.285588466852	0.236262471111	0.163510630926	0.296420889074	0.0182175396111
a31	0.294100672284	0.245761957037	0.133683743642	0.302561796358	0.023891849537
a6	0.288290690761	0.246229732346	0.120844357881	0.302625578786	0.042009619179
a31	0.251471273587	0.225163950782	0.120456142627	0.327236952929	0.0756716530597
a46	0.208089434529	0.195143376927	0.123968527542	0.35093754431	0.121861117687
a31	0.172957524843	0.167257095642	0.133300795847	0.36037507477	0.166109522562
a46	0.146433608281	0.147282488547	0.142239051949	0.362530628257	0.201514224187
a20	0.135082509427	0.139175152849	0.153070583983	0.347177559419	0.225494184729
</S>	0.131509034714	0.137827681424	0.160043716991	0.33645292971	0.234166642365
