 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.0180513175	0.19347204	0.223569625	0.128035817	0.114406535	0.21785192	0.104612749
a20	0.0117441643667	0.2154693	0.238127628333	0.119819559	0.106284973	0.219664463333	0.088889911
a35	0.00803217275557	0.2395779	0.269189839444	0.101507583	0.0824328156667	0.229712017778	0.0695476636667
a20	0.00703775368519	0.245049533333	0.283929686481	0.093172106	0.0789529168889	0.232811022593	0.0590469478889
a38	0.00698060529506	0.248920871111	0.293791195494	0.085835747	0.0763950506296	0.236586207531	0.0514902926296
a31	0.00618774516502	0.245484893704	0.334071411831	0.059433851	0.0519804405432	0.266075909177	0.0367657178765
a18	0.00599001062167	0.240689171235	0.36075479061	0.0430467356667	0.0368575545144	0.283577689726	0.0290839879588
a23	0.00684288700722	0.242371767078	0.357116830203	0.0468991545556	0.0407121968381	0.273009123242	0.0330479799863
a24	0.00767497656907	0.236296562359	0.364278790068	0.0455382231852	0.038868916946	0.273454221081	0.0338882719954
a37	0.00746571362302	0.231663767453	0.377901416689	0.0393391340617	0.0322200123153	0.282140653694	0.0292692889985
a20	0.00686554564101	0.231455899151	0.390513638896	0.0316458253539	0.0236633894384	0.290811611231	0.0250441049995
a31	0.010626381547	0.216872569717	0.390211629632	0.027636146118	0.0225018284795	0.309124983744	0.0230264806665
a20	0.0153067601823	0.203894483239	0.383704916544	0.025047817706	0.0244964188265	0.326746827915	0.0208027845555
a33	0.0238255847274	0.188236034413	0.360804872181	0.030016543902	0.0349587056088	0.336702322638	0.0254559691852
a31	0.0430671205758	0.157187951471	0.31256207406	0.048789244634	0.0593328552029	0.335572404213	0.0434883767284
a20	0.0664377401919	0.138273317157	0.26445549802	0.069897414878	0.0825999250676	0.311887328071	0.0664487755761
a31	0.088959138064	0.134341199052	0.224948132673	0.0901104569593	0.100924621689	0.272052976024	0.088663467192
a20	0.107645754021	0.137665033017	0.193071270891	0.108078097653	0.114680023896	0.231309048675	0.107550794397
a31	0.11788518134	0.140323764339	0.17535558363	0.117747482551	0.121560491299	0.209237426225	0.117890115132
</S>	0.12026786067	0.14097421217	0.171001891815	0.120314651276	0.123235200649	0.203823478113	0.120382735066
