 	non	aveva	dove	aveva	per	stare	</S>
a7	0.15732978	0.156811075	0.093306495	0.189497875	0.11193204	0.237714215	0.053408531
a31	0.178171056667	0.176029568333	0.081630827	0.213064351667	0.0771840893333	0.243188125	0.0307320166667
a29	0.185652538889	0.181499176111	0.057667671	0.241568853889	0.0496368137778	0.267193865	0.0167811045556
a19	0.197998846296	0.190390812037	0.0434395253333	0.23939165463	0.0374714989259	0.278988761667	0.0123188955185
a46	0.179027838765	0.167201020679	0.0282410934444	0.199936064877	0.0323466173086	0.375008447222	0.0182389038395
a31	0.127602009588	0.116364286893	0.0259003644815	0.141249450292	0.0380610737695	0.516095672407	0.0347271226132
a38	0.0960223698627	0.087685015631	0.0296631214938	0.104114513431	0.0439560285898	0.589504650802	0.0490542775377
a31	0.0834062599542	0.0783303735437	0.0394246684979	0.0947141158103	0.0600959868633	0.571984696934	0.0720438558459
a20	0.0805378199847	0.0774295448479	0.054518754166	0.0942771886034	0.0861508376211	0.501930075645	0.105155741949
a31	0.0805546233282	0.078678313616	0.066213254722	0.100529029534	0.108294617874	0.436832201882	0.128897977316
a0	0.0846688111094	0.0834609825387	0.0785322862407	0.112605493178	0.132259875958	0.355634233961	0.152838332439
a31	0.0888297970365	0.0880919955129	0.0898138484136	0.124964881059	0.150318675319	0.28946241132	0.168518384146
a46	0.0911322523455	0.0906367618376	0.0984237778045	0.136015960353	0.159914691773	0.251222087107	0.172654458049
a18	0.0989803387818	0.0985856806125	0.111316092601	0.145106093451	0.163452847258	0.211237589036	0.17132134935
</S>	0.104416721391	0.104037880306	0.119082296301	0.148302706725	0.161458888629	0.196367709518	0.166333794675
