 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.071042665	0.00961908335	0.01566962775	0.14776962	0.116680125	0.0166945447	0.0831174175	0.109289592	0.095896855	0.116314965	0.136216655	0.081688879
a24	0.0692248283333	0.00434299368333	0.00683061768333	0.16941975	0.101064531667	0.00847669983333	0.0794509375	0.132678534	0.100591225	0.131890805	0.136505345	0.059523732
a31	0.0674756394444	0.00265537046111	0.00373009992778	0.181000276667	0.0839078562223	0.00538351874444	0.0652790125	0.152529338	0.0975928283333	0.150036431667	0.146868945	0.0435406746667
a8	0.0650997814815	0.00239273138704	0.00281033440926	0.196344998889	0.0679627477408	0.00438088491481	0.0518138348333	0.160071262667	0.0917662194444	0.163483450556	0.161000748333	0.0328730202222
a20	0.0656022788272	0.00225302332901	0.00251640246975	0.21106002963	0.0721581442469	0.00403577380494	0.0568839456111	0.151304874222	0.0916421484815	0.155952770185	0.156556642778	0.0300339940741
a31	0.0673169729424	0.00236982277634	0.00244722702325	0.203322936543	0.0733052944156	0.00387365833498	0.054491783537	0.149556101407	0.0890822734938	0.162600836728	0.163782967593	0.0278501320247
a8	0.0643190126475	0.00272324419211	0.00262595644108	0.205158275514	0.0612057261385	0.00403758014499	0.042421030179	0.157260080469	0.0816057631646	0.175858455576	0.179134619198	0.0236502460082
a31	0.0622042625492	0.00280842619737	0.00270362088036	0.201351641838	0.0568172553795	0.00403307024833	0.040271193393	0.159839606823	0.0816283043882	0.180575588525	0.185698639733	0.0220683956694
a20	0.0637856508497	0.00260057239912	0.00251866722679	0.205458517279	0.0599469251265	0.00373877061611	0.0447987704643	0.156229458941	0.0842350314627	0.174944849508	0.178835639911	0.0229071545565
a31	0.0655727669499	0.00278246686637	0.00257462164226	0.214235682426	0.0598787293755	0.0037906903387	0.0422143411548	0.151845499647	0.0768392061542	0.176670139836	0.181456683304	0.0221391525188
a20	0.06577215565	0.00295908548879	0.00269168014742	0.214619640809	0.0571720407918	0.00381618984623	0.0382128080516	0.150925409882	0.0719927043847	0.182438693279	0.189210151101	0.0201894125063
