 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a31	0.05210995	0.0765738475	0.0666469585	0.044429697	0.0619720985	0.064889462	0.0764848925	0.075872675	0.0732152925	0.07234826	0.076154985	0.0812985745	0.104095187	0.073908115
a23	0.05667099	0.0841426125	0.0711270628333	0.049246298	0.0678524345	0.0667362606667	0.0795030625	0.074858545	0.0709270455	0.0804408966667	0.0820897216667	0.0774060761667	0.0866358856667	0.0523631173333
a31	0.0561636333333	0.0854328091667	0.0661680352778	0.045863276	0.0636852098333	0.0602713318889	0.0813317725	0.0749406963333	0.0701574231667	0.0998499722222	0.0971074805556	0.0765156170556	0.0806003385556	0.0419124057778
a7	0.0540341687778	0.0838892913889	0.0643140247593	0.045284932	0.0618648699444	0.0595846256296	0.0817583445	0.0767461981111	0.0720084610556	0.104831824074	0.100068933519	0.0783658853519	0.0808117728519	0.0364366395926
a10	0.0607929005926	0.0895557917963	0.0707874535864	0.0526038973333	0.0687658733148	0.0644193085432	0.0795607868333	0.0727055057037	0.0685374203519	0.0971668480247	0.092050031173	0.073393559784	0.0752887276173	0.0343718651975
a38	0.0642356135309	0.0942229102654	0.0742329111955	0.0568563624444	0.0728785111049	0.0650283395144	0.0791699656111	0.0699497369012	0.0653390301173	0.0947937993416	0.0906409017243	0.0702309965947	0.0722312092058	0.0301896893992
a10	0.0642534745103	0.0952619750885	0.0758187103985	0.0609487708148	0.0749835203683	0.0657064598381	0.0785946352037	0.0693552673004	0.0645122533724	0.0921983831139	0.0883719219081	0.0698331068649	0.0721797464019	0.0279817597997
a11	0.0641414415034	0.0959137250295	0.0769078801328	0.0643145736049	0.0764861101228	0.0658309132794	0.0782938350679	0.0688880241001	0.0637540977908	0.090383991038	0.0870320973027	0.069509371955	0.0721644388006	0.0263794992666
a31	0.0490956228345	0.0945706650098	0.0706999247109	0.0515310942016	0.0698558387076	0.0561349577598	0.0862967766893	0.0749216147	0.0615099565969	0.101520805679	0.0990315957676	0.0749240056517	0.0867809462669	0.0231261880889
a13	0.0396805959448	0.0922888050033	0.0696104449036	0.0453178924005	0.0683589915692	0.0540343372533	0.0903298138964	0.0796077515667	0.0628092595323	0.10064276056	0.0997041052559	0.0803828018839	0.0968704754223	0.0203619736963
a31	0.0350664303149	0.0845328203344	0.0662669459679	0.0423097908002	0.0666214271897	0.0516899370844	0.0863182812988	0.0824371938556	0.0647867665108	0.10284866352	0.100910565085	0.0885106972946	0.108469185141	0.0192313238988
a0	0.0301461837716	0.0815482487781	0.0638408163226	0.0369534289334	0.0650165157299	0.0500452723615	0.0869773837663	0.0853961846185	0.0669750155036	0.10268233784	0.101801908362	0.0938224857649	0.11643449838	0.0183597329663
a31	0.0284193635905	0.0784881062594	0.0626695624409	0.0352963096445	0.0650016465766	0.0498035521205	0.0841861445888	0.0841651548728	0.0670343601679	0.101403445947	0.102332959454	0.100109341922	0.12332096946	0.0177690643221
a39	0.0241653381968	0.0756349754198	0.0584570058136	0.0317352842148	0.0619387935255	0.0462839730402	0.0846456815296	0.0860317482909	0.068559355056	0.104335165316	0.105482286485	0.105198290641	0.13080396982	0.016728084774
a31	0.0219834290656	0.0734761684733	0.0556509539379	0.0295642924049	0.0603423061752	0.0437317686801	0.0843092158432	0.0845248894303	0.0664108060187	0.108251931772	0.109204415495	0.108409813547	0.138240133273	0.0158998449247
a17	0.0195620300219	0.0711803628244	0.052944671646	0.0272768188016	0.0592925903917	0.04066133856	0.0839977722811	0.0849542548101	0.0661078930062	0.111341883924	0.112106345165	0.111036881182	0.144320337758	0.0152168116416
a20	0.027910304674	0.0821680359415	0.063551450882	0.0346930909339	0.0675120634639	0.05096049852	0.088177167427	0.0859334466034	0.0726461876687	0.0914323379747	0.0943428583883	0.0996403437273	0.125125754253	0.0159064715472
a21	0.0378397328913	0.0915883856472	0.0747820256273	0.0447388246446	0.0760698578213	0.05977003284	0.0868011274757	0.0807409255345	0.0706812825562	0.0806264106582	0.0829221794628	0.0887442812424	0.107898686418	0.0167962615157
a31	0.0315310006304	0.0853121158824	0.0666677428758	0.0387966852149	0.0710006026071	0.0503467906133	0.0835672391586	0.0798437985115	0.0630178995187	0.100898731553	0.0987370198209	0.0928131970808	0.121270652139	0.0161965165052
a18	0.0216255965435	0.0805413506275	0.0568976352919	0.0279617407383	0.065613330869	0.0420135188711	0.0861054350529	0.0844425428372	0.0636967385062	0.111525247184	0.108718246607	0.0994487190269	0.136790354046	0.0146195365017
a46	0.0211826648478	0.0850242902092	0.0570468884306	0.0265587122461	0.0699037402897	0.044577331957	0.0935491736843	0.0895285876124	0.0717552548354	0.098338275728	0.098970558869	0.0978444296756	0.132725821349	0.0129942518339
a31	0.0155307790826	0.0712055667364	0.0452344678102	0.0202328804154	0.0614064867632	0.034140187319	0.0902246212281	0.0870266858708	0.0614902792785	0.118975878576	0.118723119623	0.104450379892	0.158836327116	0.0125223016113
a38	0.0112039918275	0.0594302772455	0.0359741076034	0.0157051801385	0.0536350902544	0.0257088524397	0.0879536037427	0.0887804139569	0.0565810054262	0.133873159525	0.132848716541	0.109979349964	0.175685895705	0.0126403218704
