 	perché	aveva	lavorato	molto	</S>
a46	0.33106816	0.31849383	0.0334748675	0.264961085	0.0520020685
a31	0.357720693333	0.32511291	0.0186268378333	0.268809455	0.0297301451667
a17	0.399238511111	0.311391576667	0.0137071979444	0.254837615	0.0208251100556
a31	0.419849847037	0.309827818889	0.0123889663148	0.239506915	0.0184264173519
a37	0.440223869012	0.332329902963	0.0120658294383	0.198697715	0.016682675784
a31	0.463611536337	0.351781330988	0.0117759138128	0.155825921667	0.017005308928
a18	0.496922058779	0.355288230329	0.0125679879376	0.116975190556	0.0182465376427
a10	0.51591363626	0.358765553443	0.0124337819792	0.094136884852	0.0187501835476
a31	0.516323142087	0.352554227814	0.0134355226597	0.093659536284	0.0240276145159
a46	0.526956360696	0.329575995938	0.0183793532199	0.0919524900947	0.0331358558386
a20	0.518173473565	0.308176585313	0.02494444274	0.103206584698	0.0454989542795
a11	0.497372991188	0.307532495104	0.0280558889133	0.114217488233	0.0528211424265
a18	0.483677070396	0.328635841701	0.0265149393044	0.111783750744	0.0493884261422
a31	0.480269316799	0.305027680567	0.0412481607681	0.115210814915	0.0582440300474
a0	0.470222722266	0.257506936856	0.0578323289227	0.134512698305	0.0799252713491
a31	0.418458564089	0.227797685619	0.0852410596409	0.158469256102	0.110033413783
a8	0.355066551363	0.20025026854	0.123845853214	0.177140065367	0.143697244594
a31	0.295842383788	0.190186649513	0.151284411071	0.192858148456	0.169828374865
a7	0.253660811263	0.176712163171	0.16414853369	0.210409592819	0.195068854955
a31	0.223486213754	0.173954091057	0.174699547897	0.218983554273	0.208876528318
</S>	0.203060661877	0.180833290529	0.188346653949	0.217173082136	0.210586239159
