 	l	ho	sentito	quando	veniva	</S>
a31	0.22442784	0.21476256	0.250251395	0.18188692	0.0881524475	0.0405188195
a46	0.252017086667	0.223933763333	0.284719705	0.15656061	0.0608081855	0.0219606381667
a41	0.294442305556	0.216366684444	0.322928881667	0.115214663333	0.0364431725	0.0146042847222
a31	0.333642305185	0.185497194815	0.339298040556	0.0830644577777	0.0373193701667	0.0211786415741
a24	0.343375771728	0.159071148272	0.320684203519	0.0761957459259	0.0572372633889	0.043435865858
a31	0.306103583909	0.148677596091	0.289179391173	0.087685908642	0.0884119991296	0.0799415019527
a15	0.24482163797	0.14859820203	0.253292610391	0.105418062881	0.124988251043	0.122881228651
a46	0.20697981599	0.15655656401	0.219139863464	0.12718752096	0.144776330348	0.145359926217
a31	0.191869108663	0.16413656467	0.193872984488	0.147157873653	0.151467373449	0.151496125406
a0	0.177075142888	0.16525841489	0.180816524829	0.155797567884	0.160460917816	0.160591448469
a41	0.171550624296	0.166958008297	0.175879324943	0.160277542628	0.162626702605	0.16270780949
</S>	0.171950582148	0.168446774149	0.174388367471	0.162778636314	0.161272071302	0.161163579745
