 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.055256455	0.045760491	0.05722063	0.111165395	0.160442773	0.061564695	0.0150290532	0.203094125	0.221343675	0.069122643
a28	0.0737868216667	0.0511780553333	0.06785668	0.126394638333	0.190188777667	0.0536357276667	0.007508256	0.182313035	0.202836548333	0.0443014096667
a31	0.0801440072222	0.0503576581111	0.0660049976667	0.115656536111	0.211449379222	0.0401639508889	0.00511175013333	0.181726261667	0.220100022778	0.0292854198889
a17	0.0800153324074	0.047649155037	0.0616335502222	0.10200887537	0.240359279741	0.0224841792963	0.00416753137778	0.179027787222	0.244930717593	0.0177235832963
a31	0.0823011121358	0.0475149150123	0.0605767207407	0.09949917179	0.254050703247	0.0151512209321	0.00426010725926	0.158079885741	0.265878729198	0.0126874142654
a20	0.0826675687119	0.0492083430041	0.0587420619136	0.09429426893	0.277813627749	0.0124297988107	0.00479367288642	0.133244915247	0.276974943066	0.00983076458847
a31	0.084633602904	0.0504489433347	0.0562805509712	0.0919798546433	0.313588092583	0.0125899912702	0.00594193562881	0.105009631749	0.270201801022	0.00932557352949
a20	0.0854411676347	0.0519062877782	0.0538114463237	0.0873882515478	0.345930797528	0.0139056735901	0.00745235454294	0.0838962672497	0.260615903674	0.0096518341765
a35	0.0762284192116	0.0485181805927	0.0476850981079	0.0771147705159	0.400164145843	0.0140321686967	0.00782022484765	0.0775022837499	0.239307974558	0.0116267030588
a36	0.0714655497372	0.0470258331976	0.047249742036	0.0833269848386	0.408654875281	0.0137624278989	0.00711328494922	0.07823111725	0.228858154853	0.0143120383529
a31	0.0687027599124	0.0450583527325	0.0447173133453	0.0830690649462	0.40246279176	0.0173449782996	0.00958159131641	0.0772557904167	0.235734094951	0.0160733067843
a20	0.0617505666375	0.0413733929108	0.0371218537818	0.0643649569821	0.455463217253	0.0207081684332	0.0131925471055	0.0708654801389	0.21844502165	0.0167148072614
a17	0.0508192872125	0.0363602289703	0.0303569789273	0.0494720823274	0.518504505751	0.0214000991444	0.0153302513685	0.0713809033796	0.184937707217	0.0214379577538
a28	0.0393322797375	0.0296648879901	0.0241721766424	0.0430567251091	0.534287068584	0.0230584697148	0.0175580971228	0.0815758211265	0.175449152406	0.0318453125846
a31	0.0349804342458	0.0293275499967	0.0234142698808	0.039785932703	0.508062816195	0.0319763549049	0.0260279997076	0.0897718220422	0.177094867469	0.0395579365282
a24	0.0371494567486	0.0345655783322	0.0268483616269	0.0378861492343	0.490355445398	0.0402905133016	0.0351253899025	0.0844023356807	0.17375893249	0.0396178421761
a31	0.0428349722495	0.0423503717774	0.034659816209	0.0431509314114	0.427828495133	0.0576287764339	0.0541806633008	0.0834878585602	0.160574744163	0.0533034040587
a15	0.0485726690832	0.0494124062591	0.0435942767363	0.0497588338038	0.333868331711	0.0793139241446	0.0781122111003	0.0903253861867	0.154936674721	0.0721053096862
a31	0.0533231746944	0.0544846600864	0.0506652402454	0.0557119679346	0.25486531057	0.0958519480482	0.0961376763668	0.0998136287289	0.15078269824	0.0883637165621
a46	0.0559463442315	0.0578247280288	0.0555121414151	0.0590739376449	0.186986656857	0.112898799349	0.113629460122	0.110085219576	0.14207838608	0.105964360521
a41	0.0551511874105	0.0580827870096	0.056790812805	0.0604543665483	0.149764972286	0.11640380645	0.117278475041	0.120997246525	0.15368995536	0.111386403507
</S>	0.0528725537052	0.0570524750048	0.0561714114025	0.0605061117741	0.134188236143	0.114878888225	0.115470590021	0.129538298262	0.16705274768	0.112268691754
