 	mia	figlia	vuole	andare	</S>
a46	0.24395704	0.3047259	0.302169395	0.0949388025	0.0542088525
a31	0.248355726667	0.32516306	0.309048555	0.0877947361667	0.0296379018333
a7	0.281996122222	0.322310146667	0.290023665	0.0852016073889	0.0204684142778
a20	0.292509450741	0.329041558889	0.290480755	0.0716717471296	0.0162964557593
a31	0.25807007358	0.373556412963	0.295808445	0.0544992090432	0.0180658739198
a46	0.210686071193	0.422311070988	0.270577895	0.0640040550144	0.0324208846399
a31	0.169185017064	0.425129343663	0.241966401667	0.101235145005	0.06248405788
a46	0.144028635688	0.368264907888	0.231821437222	0.150327595002	0.10555743096
a31	0.130192978563	0.290619309296	0.231786439074	0.194333898334	0.153067373653
a11	0.122846266188	0.232005963099	0.225625646358	0.225221089445	0.194301011218
a3	0.123439726729	0.204689974366	0.221699585453	0.233605413148	0.216565260406
a31	0.133599580243	0.202104094789	0.221350398484	0.224894521049	0.218051396802
a27	0.137724583414	0.196314828263	0.220934046161	0.22413892035	0.220887638934
a0	0.145812807805	0.194043259421	0.218484922054	0.22159020345	0.220068799645
</S>	0.160069503902	0.199115884711	0.213091991027	0.214241326725	0.213481269822
