 	il	vino	buono	deve	essere	invecchiato	</S>
a24	0.295971555	0.30228748	0.01608778625	0.0164490198	0.0177282305	0.313821765	0.0376541485
a46	0.296303465	0.307394753333	0.00803354481667	0.00823718056667	0.0082789036	0.350159261667	0.0215928708333
a31	0.274987121667	0.280163257778	0.00460113350556	0.00533514228889	0.00497986083333	0.417393393889	0.0125400569444
a17	0.267523410556	0.271565332593	0.00388774170185	0.0052479182963	0.00485296664444	0.437447941296	0.0094746733148
a37	0.286679730185	0.275691027531	0.00487829663395	0.00702282696543	0.00666417638148	0.408965080432	0.0100988497716
a31	0.276428636728	0.23542440251	0.0143308454113	0.0174569383218	0.0171841911272	0.419620550144	0.0195544585905
a39	0.229619505576	0.176640117503	0.0292292598038	0.0340905687739	0.0338663623757	0.460758683381	0.0357955701968
a31	0.187164801859	0.143955705834	0.0564572146013	0.0615171105913	0.0613467634586	0.426663117794	0.0628953267323
a37	0.15928227062	0.127601071945	0.0900611848671	0.0940878801971	0.0939828611529	0.340008335931	0.0949764022441
a31	0.14586109354	0.124632067315	0.112631438289	0.115559836732	0.115495457051	0.26968053531	0.116139554081
a46	0.141291477847	0.129367402438	0.125985046096	0.127422395577	0.127392465684	0.220842348437	0.12769884136
a31	0.140041715949	0.132821637479	0.132965252032	0.133740325192	0.133725231895	0.192819722812	0.133886093787
a46	0.140224691983	0.135624412493	0.136948147344	0.137385918397	0.137377813965	0.174972394271	0.137466617929
</S>	0.139762710992	0.135616421247	0.137479458672	0.137853759199	0.137847116983	0.173517947136	0.137922603965
