 	non	ci	dimentichiamo	mai	</S>
a31	0.25146956	0.2145425	0.350856645	0.0914204885	0.0917108115
a20	0.327557586667	0.20061735	0.347978905	0.0647934071667	0.0590527435
a31	0.386358005556	0.196362323333	0.319411735	0.0519726957222	0.0458952315
a11	0.426021575185	0.179121504444	0.323165751667	0.0408981799074	0.0307929745
a20	0.439047425062	0.153660508148	0.349430433889	0.0332979316358	0.0245636908333
a31	0.435618668354	0.131342921049	0.37589769463	0.0316955555453	0.0254451762778
a11	0.418710816118	0.114288528683	0.40234503821	0.0361254618484	0.0285301804259
a31	0.373426045373	0.103417946228	0.439384539403	0.0466329839495	0.037138477142
a18	0.318368901791	0.100199462076	0.476973926468	0.0583032679832	0.0461544223807
a42	0.253575597264	0.107330677359	0.494517462156	0.0775372306611	0.0670390464602
a31	0.184033009088	0.116164375786	0.488599887385	0.110204241554	0.10099850882
a18	0.163007236363	0.124846901929	0.466249672462	0.126816040518	0.119080176273
a31	0.150829318788	0.144038343976	0.408001124154	0.149308533506	0.147822715424
a39	0.138404022929	0.159200427992	0.347723038051	0.172422814502	0.182249728475
a31	0.132081335643	0.178068959331	0.295026592684	0.190104494834	0.204718626158
a20	0.121535523214	0.19495302311	0.246379677561	0.210517948278	0.226613828719
a39	0.116426207738	0.203366407703	0.230498859187	0.216524489426	0.233184022906
a31	0.109851519246	0.214916925901	0.223274269729	0.221877463142	0.230079764302
a14	0.108274763082	0.220455038634	0.212741943243	0.226274011047	0.232254178101
a46	0.112007707694	0.220885212878	0.211264224414	0.225513890349	0.230328916034
a20	0.117576292565	0.219439987626	0.218468608138	0.221182226783	0.223332848678
a31	0.128136024188	0.216829819209	0.218910252713	0.217516882261	0.218606992893
</S>	0.137461247094	0.215047359604	0.215831521356	0.215510731131	0.216149106446
