 	voi	avete	mai	mangiato	il	pasticciotto	</S>
a8	0.23673408	0.21513142	0.04278128	0.147897885	0.206501935	0.11473468	0.036218731
a31	0.298516926667	0.265063696667	0.0365564106667	0.133991951667	0.170249365	0.076622849	0.018998811
a21	0.341889935556	0.303646188889	0.0340265608889	0.112358027222	0.141888208333	0.0556141086667	0.0105769616667
a37	0.329503511852	0.304917612963	0.0328036602963	0.126955462407	0.146836312778	0.0504715542222	0.00851186735557
a8	0.360551143951	0.329442734321	0.0246030247654	0.111106625136	0.125463180926	0.0407877914074	0.00804547558519
a31	0.420608047984	0.368564558107	0.0148912302551	0.072070220712	0.0875933153087	0.0278505838025	0.00842205886173
a13	0.445219432661	0.382488706036	0.0113120137517	0.0576392992373	0.0713753917696	0.0235214286008	0.00844376228724
a20	0.461669140887	0.392058962012	0.0100158620172	0.0473463530791	0.0593096222565	0.0217758062003	0.00782427252908
a3	0.474628860296	0.408209170671	0.0078879305724	0.0354028050264	0.0476206864188	0.0184074780668	0.00784306227636
a31	0.499071420099	0.404946383557	0.00674844965747	0.0253219730088	0.0373209351396	0.0170554426889	0.00953540275879
a29	0.532019940033	0.386787997852	0.00655411235249	0.0182845080029	0.0284264000465	0.0167474218963	0.0111796459196
a31	0.540386636678	0.367841285951	0.00818530158416	0.0170330633343	0.0289146476822	0.0220811802988	0.0155579003065
a3	0.523264602226	0.342234355317	0.0133549288614	0.0199621417781	0.0367057452274	0.0362289540996	0.0282492701022
a31	0.477569007409	0.307202278439	0.0222357222871	0.029846059926	0.0539199977425	0.0626818770332	0.0465450433674
a24	0.368927089136	0.255506892813	0.0401295307624	0.0519150503087	0.0831917892475	0.116424810678	0.0839048177891
a31	0.270139133045	0.201425400938	0.0599375385875	0.0771649384362	0.109991986416	0.165534650226	0.115806359263
a39	0.220118884348	0.155479428313	0.0772831478625	0.0998151128121	0.128693315472	0.186510280075	0.132099859754
a31	0.177744108116	0.126782804104	0.0919954426208	0.116956424271	0.140511251824	0.200948063358	0.145061913251
a33	0.155743859372	0.116242881368	0.10343464554	0.12784758809	0.146809117275	0.199613264453	0.150308664417
a31	0.139182286457	0.109926107123	0.110956409847	0.135481549363	0.152062029092	0.196222331484	0.156169311472
a23	0.130981828819	0.106490405708	0.114464533282	0.139304783121	0.155186213031	0.193789107161	0.159783147157
</S>	0.129733704409	0.105000102854	0.117416901641	0.142079181561	0.157054286516	0.18693692858	0.161778913578
